english;spanish;french;italian;german;japanese;chinese
Amadyura Tailscale;Escama Cola de Dara Amadyura;;;;蛇王龍の尾鱗;蛇王龙的尾鳞
Amadyura Evil Eye;Ojo Vidente de Dara Amadyura;;;;蛇王龍の睨眼;蛇王龙的睨眼
Amadyura Shield;Pleura de Dara Amadyura;;;;蛇王龍の胸殻;蛇王龙的胸壳
Amadyura Scale;Escama Afilada de Dara Amadyura;;;;蛇王龍の剣鱗;蛇王龙的剑鳞
Amadyura Claw;Garra de Dara Amadyura;;;;蛇王龍の鉤爪;蛇王龙的钩爪
Amadyura Tailshell;Concha de Cola Dara Amadyura;;;;蛇王龍の尾殻;蛇王龙的尾壳
Amadyura Blade;Cuchillas Abanico Dara Amadyura;;;;蛇王龍の扇刃;蛇王龙的扇刃
Spiral Bone;Hueso Espiral;;;;渦巻骨;涡卷骨
Sky Dragongem;Gema de Dara Amadyura;;;;天剣の龍玉;天剑的龙玉
Star Fragment;Escombro Maligno;;;;凶星の破片;凶星的破片
Rage Crystal Fragment;Fragmento Cristal Maníaco;;;;狂竜結晶の欠片;狂龙结晶的碎片
Rage Crystal;Cristal Maníaco Perfecto;;;;狂竜結晶;狂龙结晶
Evil Rage Crystal;Cristal Del Desastre;;;;禍々しい狂竜結晶;不祥的狂龙结晶
Sm Lobster Shell;Concha Langosta Pequeña;;;;エビの小殻;虾的小壳
Lobster Tail;Cola Langosta Pequeña;;;;エビの尾扇;虾的尾扇
Plesioth Scale;Escama de Plesioth;;;;水竜の鱗;水龙的鳞
Plesioth Fin;Aleta de Plesioth;;;;水竜のヒレ;水龙的鳍
Arzuros Shell;Caparazón de Arzuros;;;;青熊獣の甲殻;青熊兽的甲壳
Arzuros Pelt;Piel de Arzuros;;;;青熊獣の毛;青熊兽的毛
Ludroth Claw;Garra de Ludroth Real;;;;水獣の爪;水兽的爪
Spongy Hide;Piel Esponjosa;;;;海綿質の皮;海绵质的皮
Qurupeco Feather;Plumas Vívidas;;;;極彩色の羽根;极彩色的羽毛
Strange Beak;Pico Extraño;;;;へんなクチバシ;奇怪的喙
Barroth Shell;Concha de Barroth;;;;土砂竜の甲殻;土砂龙的甲壳
Barroth Scalp;Escapula de Barroth;;;;土砂竜の頭殻;土砂龙的头壳
Nibelsnarf Hide;Piel de Hapurubokka;;;;潜口竜の皮;潜口龙的皮
Vivid Fluid;Fluido Intenso;;;;鮮やかな体液;鲜艳的体液
Ceanataur Shell;Concha de Shogun Cernataur;;;;鎌蟹の甲殻;镰蟹的甲壳
Ceanataur Claw;Tenaza de Shogun Cernataur;;;;鎌蟹の鋏;镰蟹的铗
Uragaan Marrow;Medula de Uragaan;;;;爆鎚竜の骨髄;爆锤龙的骨髓
Uragaan Shell;Placa de Uragaan;;;;爆鎚竜の耐熱殻;爆锤龙的耐热壳
Nargacuga Pelt;Piel de Nargacuga Negro;;;;迅竜の黒毛;迅龙的黑毛
Nargacuga Marrow;Medula de Nargacuga;;;;迅竜の骨髄;迅龙的骨髓
Nargacuga Razor;Ala Cuchilla Nargacuga;;;;迅竜の刃翼;迅龙的刃翼
Duramboros Moss;Escumusgo de Duramboros;;;;尾槌竜の苔甲;尾槌龙的苔甲
Duramboros Horn;Cuerno de Duramboros;;;;尾槌竜の角;尾槌龙的角
Lavasioth Scale;Escama de Volganos;;;;溶岩竜の鱗;溶岩龙的鳞
Lavasioth Fin;Aleta de Volganos;;;;溶岩竜のヒレ;溶岩龙的鳍
Diablos Shell;Concha de Diablos;;;;角竜の甲殻;角龙的甲壳
Majestic Horn;Cuerno Majestuoso;;;;上質なねじれた角;上质的卷角
Lao Shan Shell;Concha de LaoShan;;;;老山龍の甲殻;老山龙的甲壳
Lao Shan Claw;Garra de LaoShan;;;;老山龍の大爪;老山龙的大爪
Lao Shan Horn;Cuerno de LaoShan;;;;老山龍の角;老山龙的角
Vespoid Wing+;Ala Interna de Vespoid;;;;ランゴスタの薄羽;飞虫的薄羽
Cephadrome Fin+;Aleta de Cephalos +;;;;砂竜の上ヒレ;砂龙的上鳍
Cephadrome Scale+;Escama de Cephalos +;;;;砂竜の上鱗;砂龙的上鳞
Hermitaur Carapace;Caparazon de Daimyo Hermitaur;;;;盾蟹の堅殻;盾蟹的坚壳
Hermitaur Claw+;Garra de Daimyo Hermitaur +;;;;盾蟹の尖爪;盾蟹的尖爪
Gobul Hide+;Piel de Gobul +;;;;灯魚竜の上皮;灯鱼龙的上皮
Gobul Spike+;Púa de Gobul +;;;;灯魚竜の上棘;灯鱼龙的上棘
Volvidon Carapace;Caparaz Volvidon;;;;赤甲獣の堅殻;赤甲兽的坚壳
Amber Fang+;Colmillos Ambar +;;;;琥珀色の鋭牙;琥珀色的锐牙
Barioth Pelt+;Piel Barioth +;;;;氷牙竜の上毛皮;冰牙龙的上毛皮
Blangonga Pelt+;Piel de Blangonga +;;;;雪獅子の剛毛;雪狮子的刚毛
Blangonga Whiskers;Bigotes de Blangonga;;;;雪獅子の髭;雪狮子的须
Blangonga Fang+;Colmillo de Blangonga +;;;;雪獅子の鋭牙;雪狮子的锐牙
Lagiacrus Lightning Carapace;Concha de Choque +;;;;海竜の高電殻;海龙的高电壳
Lagiacrus Sapphire;Zafiro de Lagiacrus;;;;海竜の蒼玉;海龙的苍玉
Agnaktor Carapace;Caparazon de Agnaktor;;;;炎戈竜の堅殻;炎戈龙的坚壳
Agnaktor Fin+;Aleta de Agnaktor +;;;;炎戈竜の上ヒレ;炎戈龙的上鳍
Lunastra Carapace;Caparazon de Lunastra;;;;炎妃龍の堅殻;炎妃龙的坚壳
Lunastra Mane;Melena de Lunastra;;;;炎妃龍のたてがみ;炎妃龙的鬃毛
Chameleos Hide+;Piel de Chameleos +;;;;霞龍の上皮;霞龙的上皮
Chameleos Gem;Gema de Chameleos;;;;霞龍の宝玉;霞龙的宝玉
Chameleos Tail;Cola de Chameleos;;;;霞龍の尻尾;霞龙的尻尾
Yamatsukami Fluid;Fluido de Yamatsukami;;;;浮岳龍の体液;浮岳龙的体液
Ancient Dragonwood;Madera de Dragon +;;;;神龍木;神龙木
Ancient Dragonmoss;Musgo de Dragon +;;;;神龍苔;神龙苔
Ukanlos Jaw;Mandibula Pala Ukanlos;;;;崩竜の削顎;崩龙的削颚
Ukanlos Carapace;Caparazon de Ukanlos;;;;崩竜の堅殻;崩龙的坚壳
Ukanlos Gem;Gema de Ukanlos;;;;崩竜の宝玉;崩龙的宝玉
Gaoren Claw;Tenaza de Gaoren;;;;砦蟹の鋏;砦蟹的铗
Gaoren Shell;Torax de Gaoren;;;;砦蟹の堅甲;砦蟹的坚甲
Gaoren Claw+;Garra de Gaoren;;;;砦蟹の尖爪;砦蟹的尖爪
Ceadeus Hide;Piel de Ceadeus;;;;大海龍の甲皮;大海龙的甲皮
Crooked Horn;Cuerno Torcido;;;;湾曲した龍角;弯曲的龙角
Luminous Organ;Organo Luminoso;;;;神秘の発光体;神秘的发光体
Alatreon Plate;Placa de Alatreon;;;;煌黒龍の逆鱗;煌黑龙的逆鳞
Alatreon Webbing;Cincha de Alatreon;;;;煌黒龍の翼膜;煌黑龙的翼膜
Skypiercer;Corta Cielos;;;;天をつらぬく角;贯天之角
Rustshard;Piedra Oxidada;;;;さびた塊;锈块
Ancientshard;Piedra Antigua;;;;太古の塊;太古之块
Rusted Fragment;Escombros Oxidados;;;;さびた破片;锈破片
Ancient Fragment;Escombros Antiguos;;;;太古の破片;太古之破片
Damaged Weapon;Arma Dañada;;;;傷ついた武器;带划痕的武器
Damaged Armor;Armadura Dañada;;;;傷ついた防具;带划痕的防具
Scarred Weapon;Arma de Veterano;;;;歴戦の武器;历战的武器
Scarred Armor;Armadura de Veterano;;;;歴戦の防具;历战的防具
Glorious Weapon;Arma de la Gloria;;;;栄光の武器;荣光的武器
Glorious Armor;Armadura de la Gloria;;;;栄光の防具;荣光的防具
Map;Mapa;;;;地図;地图
First-Aid Med;Kit Primeros Auxilios;;;;応急薬;应急药
Mega First-Aid Med;Super Kit Primeros Aux.;;;;応急薬グレート;应急药Ｇ
Ration;Ración;;;;携帯食料;携带食料
Portable BBQ Spit;Asador Portátil;;;;携帯肉焼きセット;携带烤肉架
Mini Whetstone;Minipiedra afil.;;;;携帯砥石;携带砥石
Portable Shock Trap;Trampa Choque Suministro;;;;携帯シビレ罠;携带麻痹陷阱
Supply Flash Bomb;Bomba de Luz Suministro;;;;支給専用閃光玉;支给专用闪光弹
Supply Sonic Bomb;Bomba Sónica Suministro;;;;支給専用音爆弾;支给专用音爆弹
Supply Max Potion;Poción Máxima Suministro;;;;支給専用秘薬;支给专用秘药
Supply Pitfall Trap;Trampa Escollo Suministro;;;;支給専用落とし穴;支给专用落穴陷阱
Supply Large Barrel Bomb;Bomba Barril Suministro;;;;支給用大タル爆弾;支给用大桶爆弹
Ballista S;Munición de Balista;;;;バリスタの弾;大弩炮弹
Ballista Binder;Atrapador Balista;;;;バリスタ用拘束弾;大弩用拘束弹
Binder S;Balista de Restricción;;;;単発式拘束弾;单发式拘束弹
Cannon S;Bala de Cañon;;;;大砲の弾;大炮弹
Anti-Dragon Bomb;Bomba Anti-Dragón;;;;対巨龍爆弾;对巨龙爆弹
Torch;Antorcha;;;;たいまつ;火把
Paw Pass Ticket;Ticket zarpa;;;;ネコタクチケット;猫券
Special Mushroom;Seta especial;;;;特産キノコ;特产蘑菇
Select Mushroom;Seta selecta;;;;厳選キノコ;严选蘑菇
Ripened Mushroom;Hongo Destruido;;;;熟成キノコ;熟成蘑菇
Goldenfish;Pez dorado;;;;黄金魚;黄金鱼
Silverfish;Pez Plateado;;;;白金魚;白金鱼
Royal Kabuto;Rino Real;;;;ロイヤルカブト;皇家甲虫
Sulfur Crystal;Cristales de Azufre;;;;硫黄結晶;硫黄结晶
Goldstone Chunk;Trozo de Auripiedra;;;;黄金石の塊;黄金石块
Crystalbone;Hueso Cristal;;;;竜骨結晶;龙骨结晶
Bloodstone;Hematita;;;;血石;血石
Coal;Carbón;;;;燃石炭;燃石炭
Fossil Bone;Hueso Fósil;;;;化石骨;化石骨
Misty Grass;Hierba Kazumi;;;;霞ヶ草;霞草
Decayed Dragonscale;Escamas Dragón Decadente;;;;朽ちた龍鱗;腐朽的龙鳞
Small Fragment;Pequeñas Piezas;;;;小さなかけら;小小的碎片
Lucky Fragment;Amuleto de Buena Suerte;;;;幸運のかけら;幸运的碎片
Fateful Fragment;Amuleto de Gran Suerte;;;;激運のかけら;激运的碎片
White Liver;Higado Blanco;;;;ホワイトレバー;白肝
Slagtoth Oil;Aceite de Slagtoth;;;;垂皮油;垂皮油
Secret Pouch;Bolsa secreta;;;;秘密のポーチ;秘密的口袋
Perfect Acorn;Bellota redonda;;;;まんまるドングリ;滚圆的团栗
Clean Pouch;Monedero Limpio;;;;きれいな腹袋;漂亮的腹袋
Shining Pouch;Bolsa Brillante;;;;輝く腹袋;闪光的腹袋
Monster Guts;Entraña de Monstruo;;;;モンスターのキモ;怪物的肝
Popo Tongue;Lengua de popo;;;;ポポノタン;猛犸的舌头
Gargwa Egg;Huevo Gargwua;;;;ガーグァの卵;丸鸟的蛋
Golden Gargwa Egg;Huevo Oro Gargwua;;;;ガーグァの金の卵;丸鸟的金蛋
Wyvern Egg;Huevo de Wyvern;;;;飛竜の卵;飞龙的蛋
Rhenoplos Egg;Huevo de Hervíboro;;;;草食竜の卵;草食龙的蛋
Crystalrock;Cristal Ceniza;;;;灰水晶の原石;灰水晶原石
Powderstone;Piedra de Lava;;;;火薬岩;火药岩
Gargwa Dung;Excremento de Gargwua;;;;ガーグァのフン;丸鸟的粪
Territorial Dung;Excremento Territorial;;;;なわばりのフン;划地盘的粪
Supersized Dung;Excremento Territorial +;;;;なわばりの大フン;划地盘粪堆
Soldier Pheromone;Feromonas Soldado;;;;兵隊のフェロモン;士兵费洛蒙
Queen Pheromone;Feromonas Reina;;;;女王のフェロモン;女王费洛蒙
Reptile Tear;Lágrima de Rana;;;;ガマのナミダ;蛤蟆的眼泪
Large Reptile Tear;Sollozos de Rana;;;;ガマの大粒ナミダ;蛤蟆的大颗眼泪
Wyvern Tear;Lágrima de Wyvern;;;;竜のナミダ;龙的眼泪
Large Wyvern Tear;Sollozos de Wyvern;;;;竜の大粒ナミダ;龙的大颗眼泪
Pelagus Tear;Lágrima de Bestia;;;;牙獣のナミダ;牙兽的眼泪
Large Pelagus Tear;Sollozos de Bestia;;;;牙獣の大粒ナミダ;牙兽的大颗眼泪
Dragon Treasure;Tesoro de Dragón;;;;龍秘宝;龙秘宝
Ancient Dragon Treasure;Tesoro de Dragón Anciano;;;;いにしえの龍秘宝;古代龙秘宝
Pinnacle Coin;Moneda Cumbre;;;;闘技王のコイン;斗技王硬币
Hunter King Coin;Moneda Rey Cazador;;;;狩猟王のコイン;狩猎王硬币
Gravios Coin;Moneda Rey Dragón;;;;撃龍王のコイン;击龙王硬币
Fanged Coin;Moneda Bestia;;;;牙獣のコイン;牙兽的硬币
Wyvern Coin;Moneda de Wyvern Volador;;;;飛竜のコイン;飞龙的硬币
Bird Coin;Moneda de Wyvern pájaro;;;;鳥竜のコイン;鸟龙的硬币
Wolf Coin;Moneda Colmillo;;;;牙竜のコイン;牙龙的硬币
Beast Coin;Moneda de Wyvern Bruto;;;;獣竜のコイン;兽龙的硬币
Insect Coin;Moneda Insecto;;;;蟲のコイン;虫的硬币
Reptile Coin;Moneda Rana;;;;ガマのコイン;蛤蟆的硬币
Voucher;Vale;;;;お食事券;餐饮券
Gourmet Voucher;Vale gourmet;;;;高級お食事券;高级餐饮券
Studio Pass;Pase de Estudio;;;;スタジオパス;工作室通行证
Treasure J Ticket;Ticket del Tesoro J;;;;財宝Ｊチケット;财宝Ｊ票
Chopper Wanted Poster;Libro Organizacion 50 Bayas;;;;50ベリーの手配書;50贝利的通缉令
Sgt. Frog Star;Estrella de Kerrón;;;;ケロンスター;K隆星
Magazine Ticket;Ticket Revista;;;;マガジンチケット;杂志票
Armament Invitation;Invitación de la Armada;;;;武装への招待状;武装的请柬
Famitsu Ticket;Ticket Famitsu;;;;ファミ通チケット;法米通票
Great Mystic Fang;Filo Ensombrecido;;;;古き大妖の牙;古之大妖牙
MH Club Invite;Invitacion Monhan Club;;;;モンハン部入部届;猛汉部入部申请书
MONQLO Ticket;MonBlack Ticket;;;;モンクロチケット;MONQLO券
Studio Pass G;Pase de Estudio G;;;;スタジオＧパス;工作室Ｇ通行证
Studio Pass P;Pase de Estudio P;;;;スタジオＰパス;工作室Ｐ通行证
Pirate J Ticket;Ticket Pirata J;;;;海賊Ｊチケット;海贼Ｊ票
Legend J Anchor;Ancla Pirata J;;;;伝説Ｊの碇;传说Ｊ的锚
Legend J Pirate Hat;Sombrero Pirata J;;;;伝説Ｊの海賊帽;传说Ｊ的海贼帽
Usopp Wanted Poster;Libro de 1 Millon;;;;億越えの手配書;过亿的通缉令
Hotdog Wanted Poster;Libro Premio de Oro;;;;賞金首の手配書;悬赏的通缉令
Barubare Ticket;Ticket Barubare;;;;バルバレチケット;巴尔巴雷券
Black Heaven Stardust;Polvo Cielo Oscuro;;;;冥天の星くず;冥天的星屑
Lily Proof;Prueba de Valor;;;;鈴蘭最強の証;铃兰最强之证
Ogre's Proof;Prueba de Fuerza;;;;地上最強の証明;地上最强的证明
Chivalrous Spirit;Alma Feroz;;;;任侠立ちの画;任侠风的画
UNIQLO Ticket;UNIQLO Ticket;;;;ユニクロチケット;UNIQLO券
Emblem Ticket;Ticket Enbure;;;;エンブレチケット;纹章券
Sunday Ticket;Ticket Dia Soleado;;;;サンデーチケット;SUNDAY券
Ezono Ticket;Ticket Ezono;;;;エゾノーチケット;埃索诺票
Corocoro Ticket;Ticket Miniatura;;;;コロコロチケット;COROCORO券
Dengeki Ticket;Ticket Shock Electrico;;;;デンゲキチケット;电击票
Dengeki G Ticket;Dengeki Ticket G;;;;電撃Ｇチケット;电击Ｇ票
Cub Special Edition;Ticket de Caza Especial;;;;カプ本狩猟増刊号;卡普本狩猎增刊
MH Club Certificate;Certificado de Club Monhan;;;;モンハン部認定証;猛汉部许可证
Triforce;Trifuerza;;;;トライフォース;三角力量
Goddess' Flame;Llama de Diosa;;;;女神の炎;女神之炎
Super Mushroom;Super Hongo;;;;スーパーキノコ;超级蘑菇
Mohran Ticket;Daren Mohran Ticket;;;;豪山龍チケット;豪山龙票
Amadyura Ticket;Dara Amadyura Ticket;;;;蛇王龍チケット;蛇王龙票
Rajang Ticket;Rajang Ticket;;;;金獅子チケット;金狮子票
Goa Magara Ticket;Goa Magara Ticket;;;;黒蝕竜チケット;黑蚀龙票
Frog/Snake Ticket;Ticket RanaSerpiente ;;;;蛇と蛙チケット;蛇与蛙票
Phantom Ticket;Ticket Bestia Fantasma;;;;幻獣チケット;幻兽票
Proof of Courage;Recomendación;;;;勇気の証;勇气之证
Proof of Courage+;Recomendación G;;;;勇気の証Ｇ;勇气之证Ｇ
Proof of Hope;Prueba de Esperanza;;;;希望の証;希望之证
Proof of Hope+;Prueba de Esperanza G;;;;希望の証Ｇ;希望之证Ｇ
Brigade Ticket;Billete de Brigada;;;;旅団チケット;旅团票
Felyne Ticket;Billete de Otomo;;;;オトモチケット;随从猫票
Felyne Hunter Proof;Prueba de Nyanta;;;;ニャンターの証;猫猎人票
Seeker's Proof;Prueba del Buscador;;;;探求者の証;探求者之证
Daora Ticket;Daora Ticket;;;;鋼龍チケット;钢龙票
Teostra Ticket;Teostra Ticket;;;;炎王龍チケット;炎王龙票
Paw Print Stamp;Sello huella;;;;肉球のスタンプ;肉球印章
Aquaglow Jewel;Joya de Suiko;;;;水光原珠;水光原珠
Sunspire Jewel;Joya de Akito;;;;陽翔原珠;阳翔原珠
Bloodrun Jewel;Joya Campo Batalla;;;;修羅原珠;修罗原珠
Lazurite Jewel;Joya Lapislázuli;;;;瑠璃原珠;瑠璃原珠
Adamant Orb;Orbe Adamante;;;;金剛原珠;金刚原珠
