english;spanish;french;italian;german;japanese;chinese
Tigrex Braces S;Brazales de Tigrex S;Avant-bras Tigrex S;Parabraccia Tigrex S;Tigrex-Armschienen S;レックスＳアーム;
Tigrex Guards S;Guardabr. Tigrex S;Gardes Tigrex S;Protezioni Tigrex S;Tigrex-Armschutz S;レックスＳガード;
EX Tigrex Braces;Brazales Tigrex EX;Avant-bras Tigrex EX;Parabr. Tigrex EX;TigrexArmschienen EX;EXレックスアーム;
EX Tigrex Guards;Guardabr. Tigrex EX;Gardes Tigrex EX;Protezioni Tigrex EX;Tigrex-Armschutz EX;EXレックスガード;
Tigrex Braces R;Brazales de Tigrex R;Avant-bras Tigrex R;Parabraccia Tigrex R;Tigrex-Armschienen R;レックスＲアーム;
Tigrex Guards R;Guardabr. Tigrex R;Gardes Tigrex R;Protezioni Tigrex R;Tigrex-Armschutz R;レックスＲガード;
Kirin Longarms S;Prot. brazos Kirin S;Bras-longs Kirin S;Copribraccia Kirin S;Kirin-Armstulpen S;キリンＳアームロング;
Kirin Gloves S;Guantes de Kirin S;Gants Kirin S;Guanti Kirin S;Kirin-Handschuhe S;キリンＳグローブ;
Kirin Longarms R;Prot. brazos Kirin R;Bras-longs Kirin R;Copribraccia Kirin R;Kirin-Armstulpen R;キリンＲアームロング;
Kirin Gloves R;Guantes de Kirin R;Gants Kirin R;Guanti Kirin R;Kirin-Handschuhe R;キリンＲグローブ;
Brachydios Braces S;Brazales Brachydios S;Avt-bras Brachydios S;Parabr. Brachydios S;BrachydiosArmschienS;ブラキＳアーム;
Brachydios Guards S;Guard. Brachydios S;Gardes Brachydios S;Protez. Brachydios S;BrachydiosArmschutzS;ブラキＳガード;
EX Brachydios Braces;Brazales Brachydios EX;Avant-bras Brachydios EX;Parab. Brachydios EX;BrachydiosArmschienEX;EXブラキアーム;
EX Brachydios Guards;Guard. Brachydios EX;Gardes Brachydi EX;Protez. Brachydios EX;BrachydiosArmschutz EX;EXブラキガード;
Golden Kote;Kote dorado;Kote d'or;Kote d'oro;Goldene Kote;金色ノ篭手;
Puppeteer Gloves;Guantes titiritero;Kote Kuroko;Guanti burattinaio;Kuroko-Kote;黒子ノ篭手;
Vangis Vambraces;Brazales de Vangis;Avant-bras Vangis;Parabraccia Vangis;Vangis-Armschienen;バンギスアーム;
Vangis Guards;Guardabrazos Vangis;Gardes Vangis;Protezioni Vangis;Vangis-Armschutz;バンギスガード;
Guild Knight Gloves;Guantes cab. gremio;Gants Chevalier;Guanti cavaliere;GildenritterHndschuh;ギルドナイトグラブ;
Guild Knight Sleeves;Mangas cab. gremio;Manches Chevalier;Maniche cavaliere;Gildenritter-Ärmel;ギルドナイトカフス;
Maiden's Gloves S;Guantes sirvienta S;Gants Soubrette S;Guanti damigella S;Magd-Handschuhe S;メイドＳグラブ;
French Maid Sleeves S;Mangas de criada S;Manches Gothic Lolita S;Maniche french maid S;Hausmagd-Ärmel S;プライベートＳカフス;
Blue Guild Gloves;Guantes gremio az.;Gants de Guilde (BL);Guanti paladino blu;BlaueGildnHandschuhe;ギルドガードグラブ蒼;
Blue Guild Sleeves;Mangas gremio azules;Manches de Guilde (BL);Maniche paladino blu;Blaue Gilden-Ärmel;ギルドガードカフス蒼;
Blue Guild Gloves;Guantes gremio az.;Gants de Guilde (BL);Guanti paladino blu;BlaueGildnHandschuhe;ギルドガードグラブ蒼;
Blue Guild Sleeves;Mangas gremio azules;Manches de Guilde (BL);Maniche paladino blu;Blaue Gilden-Ärmel;ギルドガードカフス蒼;
Red Guild Gloves;Guantes gremio rojos;Gants de Guilde (RG);Guanti paladino ros.;RoteGildenHandschuhe;ギルドガードグラブ紅;
Red Guild Sleeves;Mangas gremio rojas;Manches de Guilde (RG);Maniche paladino ros.;Rote Gilden-Ärmel;ギルドガードカフス紅;
Red Guild Gloves;Guantes gremio rojos;Gants de Guilde (RG);Guanti paladino ros.;RoteGildenHandschuhe;ギルドガードグラブ紅;
Red Guild Sleeves;Mangas gremio rojas;Manches de Guilde (RG);Maniche paladino ros.;Rote Gilden-Ärmel;ギルドガードカフス紅;
Helper Sleeves S;Mangas ayudante S;Manches Servante S;Maniche aiutante S;Helfer-Ärmel S;ヘルパーＳカフス;
Healer Sleeves S;Mangas sanador S;Manches Guérisseuse S;Maniche guaritrice S;Heiler-Ärmel S;ヒーラーＳカフス;
Helper Sleeves U;Mangas de ayudante U;Manches Servante U;Maniche aiutante U;Helfer-Ärmel U;ヘルパーＵカフス;
Healer Sleeves U;Mangas de sanador U;Manches Guérisseuse U;Maniche guaritrice U;Heiler-Ärmel U;ヒーラーＵカフス;
Guild Bard Braces S;Braz. bardo grem. S;Avant-bras de barde S;Parabraccia bardo S;GildenbardenArmschiS;ギルドバードＳアーム;
Guild Bard Sleeves S;Mangas bardo grem. S;Manches de barde S;Maniche bardo S;Gildenbarden-Ärmel S;ギルドバードＳカフス;
Chakra Bracelet;Brazalete Chakra;Bracelet Chakra;Braccialetto Chakra;Chakra-Armband;三眼の腕輪;
Dianthus Wealsleeves;Guardas Dianthus;Rubans Dianthus S;Fasce Dianthus;Dianthus-Ärmel S;撫子・華【球袖】;
Campanile Wealsleeves;Guardas campanilla;Rubans Campanile S;Fasce Campanile;Campanile-Ärmel S;桔梗・華【球袖】;
Ace Vambraces;Brazales de élite;Avt-bras As de chasse;Parabr. Grancaccia;Ass-Armschienen;エースアーム;
Ace Guards;Guardabr. de élite;Gardes As de chasse;Protezioni Grancaccia;Ass-Armschutz;エースガード;
Sororal Vambraces;Brazales fraternales;Avant-bras Amazone;Parabraccia sorellanza;Amazonen-Armschienen;クイーンアーム;
Sororal Guards;Guardabr. fraternales;Gardes Amazone;Protezioni sorellanza;Amazonen-Armschutz;クイーンガード;
Hawkbraces;Brazales de halcón;Avant-bras Faucon;Parabraccia falco;Adlerarmschienen;ホークアーム;
Hawkguards;Guardabrazos halcón;Gardes Faucon;Protezioni falco;Adlerarmschutz;ホークガード;
Gourmew Gloves S;Guantes Gourmiáu S;Gants Gourmiaou S;Guanti Gourmiao S;Gourmiau-Handschuhe S;グルニャンＳマンシュ;
Gourmew Mitts S;Manoplas Gourmiáu S;Mitaines Gourmiaou S;Manopole Gourmiao S;Gourmiau-Fäustlinge S;グルニャンＳミトン;
Scholarly Grips S;Braciles erudito S;Poignes du savoir S;Strette sapienti S;Gelehrtenhandschutz S;サージュＳグラブ;
Scholarly Cuffs S;Puños de erudito S;Manchettes du savoir S;Polsini sapienti S;Gelehrtenmanschetten S;サージュＳカフス;
Ranger's Gauntlets;Guanteletes soldado;Tekko de ranger;Paramani ranger;Ranger-Tekko;城塞遊撃隊【手甲】;
Archer's Gauntlets;Guanteletes arquero;Tekko d'archer;Guanti arciere;Bogenschützen-Tekko;城塞弓撃隊【手甲】;
Shinobi Heaven Kote;Kote celes. Shinobi;Kote Shinobi Cieux;Kote Shinobi aria;Shinobi-Kote Himmel;忍の篭手・天;
Shinobi Land Kote;Kote tierra Shinobi;Kote Shinobi Terre;Kote Shinobi terra;Shinobi-Kote Land;忍の篭手・地;
Shinobi Sky Kote;Kote cielo Shinobi;Kote Shinobi Vent;Kote Shinobi cielo;Shinobi-Kote Luft;忍の篭手・空;
Shinobi Sea Kote;Kote mar Shinobi;Kote Shinobi Eau;Kote Shinobi mare;Shinobi-Kote Meer;忍の篭手・海;
Ancient Arms;Brazos antiguos;Spalière antique;Bracciali antichi;Uralte Armschoner;龍歴士アーム;
Ancient Guards;Brazales antiguos;Gardes antiques;Protezioni antiche;Uralter Armschutz;龍歴士ガード;
Master's Gauntlets;Guanteletes maestro;Gantelets maître;Guanti del maestro;Meisterarmpanzer;マスターアーム;
Master's Guards;Brazos maestro;Gardes de maître;Protez. del maestro;Meisterarmschutz;マスターガード;
Black Claw S;Garra negra S;Griffe noire S;Artiglio nero S;Schwarze Klauen S;ブラックＳクロウ;
Black Fist S;Puño negro S;Poing noir S;Pugno nero S;Schwarze Faust S;ブラックＳフィスト;
Toka Kote;Toka Kote;Kote Toka;Kote Toka;Toka-Kote;桐花【篭手】;
Mitsuaoi Kote;Mitsuaoi Kote;Kote Mitsuaoi;Kote Mitsuaoi;Mitsuaoi-Kote;三葵【篭手】;
EX Rathian Braces S;Brazales Rathian EX S;Avt-bras Rath EX S;Parab. Rathian EX S;RathianArmschien EX S;EXレイアＳアーム;
EX Rathian Guards S;Guardab. Rathian EX S;Gardes Rathi EX S;Protez. Rathian EX S;Rathian-Armschutz EX S;EXレイアＳガード;
EX Rathalos Braces S;Brazales Rathalos EX S;Avt-bras Ratha EX S;Parab. Rathalos EX S;RathalosArmschien EX S;EXレウスＳアーム;
EX Rathalos Guards S;Guardab. Rathalos EX S;Gardes Ratha EX S;Protez. Rathalos EX S;RathalosArmschutzEX S;EXレウスＳガード;
EX Tigrex Braces S;Brazales Tigrex EX S;Avt-bras Tigr EX S;Parabr. Tigrex EX S;TigrexArmschien EX S;EXレックスＳアーム;
EX Tigrex Guards S;Guardabr. Tigrex EX S;Gardes Tigrex EX S;Protez. Tigrex EX S;Tigrex-Armschutz EX S;EXレックスＳガード;
Arc Vambraces S;Brazales de arco S;Avant-bras Archange S;Parabr. dell'arco S;Erz-Armschienen S;アークＳアーム;
Arc Guards S;Guardabrazos arco S;Gardes Archange S;Protez. dell'arco S;Erz-Armschutz S;アークＳガード;
Storge Braces S;Braz. amor filial S;Avant-bras Philia S;Parabraccia storge S;Philia-Armschienen S;フィリアＳアーム;
Storge Guards S;Guard. amor filial S;Gardes Philia S;Protezioni storge S;Philia-Armschutz S;フィリアＳガード;
EX Arc Vambraces;Brazales de arco EX;Avt-bras Archan EX;Parab. dell'arco EX;Erz-Armschienen EX;EXアークアーム;
EX Arc Guards;Guardabraz. arco EX;Gardes Archange EX;Protez. dell'arco EX;Erz-Armschutz EX;EXアークガード;
EX Storge Vambraces;Brazales amor filial EX;Avant-bras Phil EX;Parabr. storge EX;Philia-Armschienen EX;EXフィリアアーム;
EX Storge Guards;Guard. amor filial EX;Gardes Philia EX;Protezioni storge EX;Philia-Armschutz EX;EXフィリアガード;
Arc Braces R;Brazales de arco R;Avt-bras Archan R;Parabr. dell'arco R;Erz-Armschienen R;アークＲアーム;
Arc Guards R;Guardabraz. arco R;Gardes Archange R;Protez. dell'arco R;Erz-Armschutz R;アークＲガード;
Storge Braces R;Brazales amor filial R;Avant-bras Phil R;Parabraccia storge R;Philia-Armschienen R;フィリアＲアーム;
Storge Guards R;Guard. amor filial R;Gardes Philia R;Protezioni storge R;Philia-Armschutz R;フィリアＲガード;
Kushala Grip S;Apretón Kushala S;Poigne Kushala S;Stretta Kushala S;Kushala-Griff S;クシャナＳハトゥー;
Kushala Embrace S;Abrazo Kushala S;Étreinte Kushala S;Abbraccio Kushala S;Kushala-Umarmung S;クシャナＳマカーン;
EX Kushala Grip;Apretón Kushala EX;Poigne Kushala EX;Stretta Kushala EX;Kushala-Griff EX;EXクシャナハトゥー;
EX Kushala Embrace;Abrazo de Kushala EX;Étreinte Kushala EX;Abbraccio Kushala EX;Kushala-Umarmung EX;EXクシャナマカーン;
Kushala Grip R;Apretón Kushala R;Poigne Kushala R;Stretta Kushala R;Kushala-Griff R;クシャナＲハトゥー;
Kushala Embrace R;Abrazo Kushala R;Étreinte Kushala R;Abbraccio Kushala R;Kushala-Umarmung R;クシャナＲマカーン;
Mizuha Sleeves S;Mangas Mizuha S;Osode Mizuha H;Maniche Mizuha S;Mizuha-Osode S;ミヅハ覇【大袖】;
Cham Sleeves S;Mangas extravag. S;Osode fantasque H;Maniche stravaganti S;Fantasie-Osode S;トヨタマ覇【大袖】;
EX Mizuha Sleeves;Mangas Mizuha EX;Osode Mizuha EX;Maniche Mizuha EX;Mizuha-Osode EX;EXミヅハ【大袖】;
EX Cham Sleeves;Mangas extravag. EX;Osode fantasque EX;Man. stravaganti EX;Fantasie-Osode EX;EXトヨタマ【大袖】;
Kaiser Vambraces S;Brazales de Káiser S;Avant-bras Kaiser S;Parabraccia Kaiser S;Kaiser-Armschienen S;カイザーＳアーム;
Kaiser Guards S;Guardabr. Káiser S;Gardes Kaiser S;Protezioni Kaiser S;Kaiser-Armschutz S;カイザーＳガード;
EX Kaiser Vambraces;Brazales Káiser EX;Avant-bras Kaiser EX;Parabr. Kaiser EX;KaiserArmschienen EX;EXカイザーアーム;
EX Kaiser Guards;Guardabr. Káiser EX;Gardes Kaiser EX;Protezioni Kaiser EX;Kaiser-Armschutz EX;EXカイザーガード;
Silver Solbraces;Brazales sol de plata;Avant-bras Solargent;Parabr. sole argent.;SilberSonnenarmschin;シルバーソルアーム;
Silver Solguards;Guardabr. sol de plata;Gardes Solargent;Protez. sole argent.;SilbernerSonnenschtz;シルバーソルガード;
EX Silver Solbraces;Brazales sol plata EX;Avt-bras Solarg EX;Parabr. sole arg. EX;SilbernSonnenarmschEX;EXＳ・ソルアーム;
EX Silver Solguards;Brazos sol de plata EX;Gardes Solarg EX;Protez. sole arg. EX;SilbernSonnenschutzEX;EXＳ・ソルガード;
Silver Solbraces R;Brazales sol de plata R;Avt-bras Solarg R;Parabr. sole arg. R;SilbernSonnenarmschR;Ｓ・ソルＲアーム;
Silver Solguards R;Brazos sol de plata R;Gardes Solargent R;Protez. sole arg. R;SilbernSonnenschutz R;Ｓ・ソルＲガード;
Golden Lunebraces;Brazales luna dorada;Avant-bras Lunedor;Parabr. luna dorata;GoldMondarmschienen;ゴールドルナアーム;
Golden Luneguards;Guardab. luna dorada;Gardes Lunedor;Protez. luna dorata;GoldenerMondarmschtz;ゴールドルナガード;
EX Golden Lunebraces;Brazal. luna dorada EX;Avant-bras Lune EX;Parabr. luna dorata EX;GoldenMondarmschutzEX;EXＧ・ルナアーム;
EX Golden Luneguards;Brazos luna dorada EX;Gardes Lunedor EX;Protez. luna dor. EX;GoldenMondarmschutzEX;EXＧ・ルナガード;
Divine Ire Kote;Kote de ira divina;Kote Ire divine;Kote ira divina;Gotteszorn-Kote;怒天ノ篭手;
Crusher Braces;Brazales rompementes;Kote Brise-esprit;Parabraccia psichici;Geistmalmer-Kote;心滅ノ篭手;
Esurient Vambraces;Brazales voraces;Avant-bras Voracité;Parabraccia voraci;Gier-Armschienen;グリードアーム;
Esurient Guards;Guardabrazos voraces;Gardes Voracité;Protezioni voraci;Gier-Armschutz;グリードガード;
Esurient Braces R;Brazales voraces R;Avant-bras Vorac R;Parabraccia voraci R;Gier-Armschienen R;グリードＲアーム;
Esurient Guards R;Guardabr. voraces R;Gardes Voracité R;Protezioni voraci R;Gier-Armschutz R;グリードＲガード;
Akantor Claws;Garras de Akantor;Déchireur Akantor;Artigli Akantor;Akantor-Klauen;アカムトサクンペ;
Akantor Gauntlets;Guanteletes Akantor;Gantelet Akantor;Guanti Akantor;Akantor-Armpanzer;アカムトノキリペ;
Akantor Claws R;Garras Akantor R;Déchireur Akantor R;Artigli Akantor R;Akantor-Klauen R;アカムトＲサクンペ;
Akantor Gauntlets R;Guanteletes Akantor R;Gantelet Akantor R;Guanti Akantor R;Akantor-Armpanzer R;アカムトＲノキリペ;
Ukanlos Claws;Garras de Ukanlos;Déchireur Ukanlos;Artigli Ukanlos;Ukanlos-Klauen;ウカムルサクンペ;
Ukanlos Gauntlets;Guanteletes Ukanlos;Gantelet Ukanlos;Guanti Ukanlos;Ukanlos-Armpanzer;ウカムルノキリペ;
Tempest Sleeves;Mangas de tempestad;Tamoto Tempête;Maniche tempesta;Sturm-Ärmel;荒天【袂】;
Welkin Sleeves;Mangas de firmamento;Tamoto céleste;Maniche celesti;Firmament-Ärmel;蒼天【袂】;
Tempest Sleeves R;Mangas tempestad R;Tamoto Tempête R;Maniche fantemp. R;Sturm-Ärmel R;荒天亜流【袂】;
Welkin Sleeves R;Mangas firmamento R;Tamoto céleste R;Maniche alumcel. R;Firmament-Ärmel R;蒼天亜流【袂】;
Skeletal Humerus R;Húmero óseo R;Humérus squelette R;Omero arcischel. R;Skelett-Humerus R;骸装甲・覇【上腕骨】;
Decayed Humerus R;Húmero roto R;Humérus ancien R;Omero arcidecomp. R;Modriger Humerus R;屍装甲・覇【上腕骨】;
Astral Vambraces;Brazales astrales;Avant-bras astraux;Parabraccia astrali;Astral-Armschienen;アスリスタアーム;
Astral Guards;Guardabrazos astrales;Gardes astraux;Protezioni astrali;Astral-Armschutz;アスリスタガード;
Escadora Armguards;Brazos Escadora;Armes Escadora;Parabr. Escadora;Escadora-Arme;エスカドラアムズ;
Escadora Arma;Arma Escadora;Arma Escadora;Protezioni Escadora;Escadora-Arma;エスカドラアルマ;
Escadora Armguards R;Brazos Escadora R;Armes Escadora R;Parabr. Escadora R;Escadora-Arme R;エスカドラＲアムズ;
Escadora Arma R;Arma Escadora R;Arma Escadora R;Protez. Escadora R;Escadora-Arma R;エスカドラＲアルマ;
Caravaneer's Armlets;Brazaletes capitán;Bracelets Caravanier;Bracciali Carovaniere;Chefarmreif;団長の腕輪;
Strange Vambraces;Brazales extraños;Avt-bras étranges;Parabraccia strani;Seltsame Armschienen;異形アーム;
Strange Guards;Brazos extraños;Gardes étranges;Protezioni strane;Seltsamer Armschutz;異形ガード;
Redhelm Vambraces LV1;Brazales de Ámbar LV1;Avant-bras Crâne-ardent LV1;Parabraccia Sanguis LV1;Rothelm-Armschienen LV1;LV1 紅兜アーム;
Redhelm Guards LV1;Brazos de Ámbar LV1;Gardes Crâne-ardent LV1;Protezioni Sanguis LV1;Rothelm-Armschutz LV1;LV1 紅兜ガード;
Redhelm Vambraces LV6;Brazales de Ámbar LV6;Avant-bras Crâne-ardent LV6;Parabraccia Sanguis LV6;Rothelm-Armschienen LV6;LV6 紅兜アーム;
Redhelm Guards LV6;Brazos de Ámbar LV6;Gardes Crâne-ardent LV6;Protezioni Sanguis LV6;Rothelm-Armschutz LV6;LV6 紅兜ガード;
Snowbaron Vambraces LV1;Brazales de Alud LV1;Avant-bras Maître-neige LV1;Parabraccia Nix LV1;SchneesturmArmschienen LV1;LV1 大雪主アーム;
Snowbaron Guards LV1;Brazos de Alud LV1;Gardes Maître-neige LV1;Protezioni Nix LV1;Schneesturm-Armschutz LV1;LV1 大雪主ガード;
Snowbaron Vambraces LV6;Brazales de Alud LV6;Avant-bras Maître-neige LV6;Parabraccia Nix LV6;SchneesturmArmschienen LV6;LV6 大雪主アーム;
Snowbaron Guards LV6;Brazos de Alud LV6;Gardes Maître-neige LV6;Protezioni Nix LV6;Schneesturm-Armschutz LV6;LV6 大雪主ガード;
Stonefist Vambraces LV1;Brazales de Pétreo LV1;Avt-bras Poing-fer LV1;Parabraccia Marmor LV1;Steinfaust-Armschienen LV1;LV1 矛砕アーム;
Stonefist Guards LV1;Brazos de Pétreo LV1;Gardes Poing-fer LV1;Protezioni Marmor LV1;Steinfaust-Armschutz LV1;LV1 矛砕ガード;
Stonefist Vambraces LV6;Brazales de Pétreo LV6;Avt-bras Poing-fer LV6;Parabraccia Marmor LV6;Steinfaust-Armschienen LV6;LV6 矛砕アーム;
Stonefist Guards LV6;Brazos de Pétreo LV6;Gardes Poing-fer LV6;Protezioni Marmor LV6;Steinfaust-Armschutz LV6;LV6 矛砕ガード;
Dreadqueen Braces LV1;Brazales de Maldita LV1;Avant-bras Reine-poison LV1;Parabr. Imperatrix LV1;Giftstachel-Armschienen LV1;LV1 紫毒姫アーム;
Dreadqueen Guards LV1;Brazos de Maldita LV1;Gardes Reine-poison LV1;Protezioni Imperatrix LV1;Giftstachel-Armschutz LV1;LV1 紫毒姫ガード;
Dreadqueen Braces LV6;Brazales de Maldita LV6;Avant-bras Reine-poison LV6;Parabr. Imperatrix LV6;Giftstachel-Armschienen LV6;LV6 紫毒姫アーム;
Dreadqueen Guards LV6;Brazos de Maldita LV6;Gardes Reine-poison LV6;Protezioni Imperatrix LV6;Giftstachel-Armschutz LV6;LV6 紫毒姫ガード;
Drilltusk Braces LV1;Brazales de Toro LV1;Avant-bras Brise-roc LV1;Parabraccia Vis LV1;Bohrhauer-Armschienen LV1;LV1 岩穿アーム;
Drilltusk Guards LV1;Brazos de Toro LV1;Gardes Brise-roc LV1;Protezioni Vis LV1;Bohrhauer-Armschutz LV1;LV1 岩穿ガード;
Drilltusk Braces LV6;Brazales de Toro LV6;Avant-bras Brise-roc LV6;Parabraccia Vis LV6;Bohrhauer-Armschienen LV6;LV6 岩穿アーム;
Drilltusk Guards LV6;Brazos de Toro LV6;Gardes Brise-roc LV6;Protezioni Vis LV6;Bohrhauer-Armschutz LV6;LV6 岩穿ガード;
Silverwind Braces LV1;Brazales de Argénteo LV1;Avant-bras Vent-acier LV1;Parabraccia Ventus LV1;SilberwindArmschienen LV1;LV1 白疾風アーム;
Silverwind Guards LV1;Brazos de Argénteo LV1;Gardes Vent-acier LV1;Protezioni Ventus LV1;Silberwind-Armschutz LV1;LV1 白疾風ガード;
Silverwind Braces LV6;Brazales de Argénteo LV6;Avant-bras Vent-acier LV6;Parabraccia Ventus LV6;SilberwindArmschienen LV6;LV6 白疾風アーム;
Silverwind Guards LV6;Brazos de Argénteo LV6;Gardes Vent-acier LV6;Protezioni Ventus LV6;Silberwind-Armschutz LV6;LV6 白疾風ガード;
Crystalbeard Braces LV1;Brazales de Vítreo LV1;Avant-bras Roi-cristal LV1;Parabraccia Adamas LV1;KristallbartArmschien LV1;LV1 宝纏アーム;
Crystalbeard Guards LV1;Brazos de Vítreo LV1;Gardes Roi-cristal LV1;Protezioni Adamas LV1;Kristallbart-Armschutz LV1;LV1 宝纏ガード;
Crystalbeard Braces LV6;Brazales de Vítreo LV6;Avant-bras Roi-cristal LV6;Parabraccia Adamas LV6;KristallbartArmschien LV6;LV6 宝纏アーム;
Crystalbeard Guards LV6;Brazos de Vítreo LV6;Gardes Roi-cristal LV6;Protezioni Adamas LV6;Kristallbart-Armschutz LV6;LV6 宝纏ガード;
Deadeye Vambraces LV1;Brazales de Cíclope LV1;Avt-bras Œil-mort LV1;Parabraccia Caecus LV1;NarbYiGrgArmschienen LV1;LV1 隻眼アーム;
Deadeye Guards LV1;Brazos de Cíclope LV1;Gardes Œil-mort LV1;Protezioni Caecus LV1;NarbYiGarugaArmschutz LV1;LV1 隻眼ガード;
Deadeye Vambraces LV6;Brazales de Cíclope LV6;Avt-bras Œil-mort LV6;Parabraccia Caecus LV6;NarbYiGrgArmschienen LV6;LV6 隻眼アーム;
Deadeye Guards LV6;Brazos de Cíclope LV6;Gardes Œil-mort LV6;Protezioni Caecus LV6;NarbYiGarugaArmschutz LV6;LV6 隻眼ガード;
Dreadking Braces LV1;Brazales de Maldito LV1;Avt-bras Roi-enfer LV1;Parabraccia Rex LV1;DunkelfeuerArmschien LV1;LV1 黒炎王アーム;
Dreadking Guards LV1;Brazos de Maldito LV1;Gardes Roi-enfer LV1;Protezioni Rex LV1;Dunkelfeuer-Armschutz LV1;LV1 黒炎王ガード;
Dreadking Braces LV6;Brazales de Maldito LV6;Avt-bras Roi-enfer LV6;Parabraccia Rex LV6;DunkelfeuerArmschien LV6;LV6 黒炎王アーム;
Dreadking Guards LV6;Brazos de Maldito LV6;Gardes Roi-enfer LV6;Protezioni Rex LV6;Dunkelfeuer-Armschutz LV6;LV6 黒炎王ガード;
Thunderlord Braces LV1;Brazales de Tormenta LV1;Avant-bras Feu-du-ciel LV1;Parabraccia Fulgur LV1;DonnerschlagArmschien LV1;LV1 金雷公アーム;
Thunderlord Guards LV1;Brazos de Tormenta LV1;Gardes Feu-du-ciel LV1;Protezioni Fulgur LV1;Donnerschlag-Armschutz LV1;LV1 金雷公ガード;
Thunderlord Braces LV6;Brazales de Tormenta LV6;Avant-bras Feu-du-ciel LV6;Parabraccia Fulgur LV6;DonnerschlagArmschien LV6;LV6 金雷公アーム;
Thunderlord Guards LV6;Brazos de Tormenta LV6;Gardes Feu-du-ciel LV6;Protezioni Fulgur LV6;Donnerschlag-Armschutz LV6;LV6 金雷公ガード;
Grimclaw Braces LV1;Brazales de Guadaña LV1;Avant-bras Griffe-sombre LV1;Parabraccia Furor LV1;DüsterklauenArmschien LV1;LV1 荒鉤爪アーム;
Grimclaw Guards LV1;Brazos Tigrex Guadaña LV1;Gardes Griffe-sombre LV1;Protezioni Furor LV1;Düsterklauen-Armschutz LV1;LV1 荒鉤爪ガード;
Grimclaw Braces LV6;Brazales de Guadaña LV6;Avant-bras Griffe-sombre LV6;Parabraccia Furor LV6;DüsterklauenArmschien LV6;LV6 荒鉤爪アーム;
Grimclaw Guards LV6;Brazos Tigrex Guadaña LV6;Gardes Griffe-sombre LV6;Protezioni Furor LV6;Düsterklauen-Armschutz LV6;LV6 荒鉤爪ガード;
Hellblade Braces LV1;Brazales de Inferno LV1;Avant-bras Lame-chaos LV1;Parabraccia Ignis LV1;ZornklingenArmschien LV1;LV1 燼滅刃アーム;
Hellblade Guards LV1;Brazos de Inferno LV1;Gardes Lame-chaos LV1;Protezioni Ignis LV1;Zornklingen-Armschutz LV1;LV1 燼滅刃ガード;
Hellblade Braces LV6;Brazales de Inferno LV6;Avant-bras Lame-chaos LV6;Parabraccia Ignis LV6;ZornklingenArmschien LV6;LV6 燼滅刃アーム;
Hellblade Guards LV6;Brazos de Inferno LV6;Gardes Lame-chaos LV6;Protezioni Ignis LV6;Zornklingen-Armschutz LV6;LV6 燼滅刃ガード;
Gudetama Arm Tights;Malla Brazos Gudetama;Avant-bras Gudegude;Gudetama Arm Tights;Gudetama Arme;ニセたま腕タイツ;
Gudetama Arm Suit;Traje Brazos Gudetama;Gardes Gudegude;Gudetama Arm Suit;Gudetama Armanzug;ニセたま腕スーツ;
Promising Braces;Brazales halagüeños;Kote cosmique;Parabr. promettenti;Potenzial-Kote;瑞星【篭手】;
Halcyon Braces;Brazales halcyon;Kote Halcyon;Parabr. eccelsi;Halcyon-Kote;景星【篭手】;
Lucid Gauntlets;Guanteletes lúcidos;Kote des étoiles;Guanti lucidi;Licht-Kote;夢見【篭手】;
Dreamy Gauntlets;Guanteletes etéreos;Kote des rêves;Guanti da sogno;Traum-Kote;夢語【篭手】;
Gudetama Arm Tights S;Malla Brazos Gudetama S;Avant-bras Gudegude S;Gudetama Arm Tights S;Gudetama Arme S;ニセたまＳ腕タイツ;
Gudetama Arm Suit S;Traje Brazos Gudetama S;Gardes Gudegude S;Gudetama Arm Suit S;Gudetama Armanzug S;ニセたまＳ腕スーツ;
Pirate Gloves J;Guantes de pirata J;Gants du pirate J;Guanti Captain J;Piratenhandschuhe J;海賊Ｊグラブ;
Pirate Cuffs J;Puños de pirata J;Manchettes du pirate J;Polsini Captain J;Piratenmanschetten J;海賊Ｊカフス;
Star Knight Vambraces;Braz. caball. estelar;Avant-bras Star Knight;Parab. notte di stelle;SternenrtterArmschnen;スターナイトアーム;
Star Knight Guards;Guard. cabal. estelar;Gardes Star Knight;Maniche notte di st.;SternenritterArmschtz;スターナイトガード;
Dynaqlo Glovelettes;Guanteletes Dynaqlo;Mitaines Dynaqlo;Guantini Dynaqlo;DynaqloHalbhandschuhe;ライクログローブ;
Dynaqlo Gloves;Guantes Dynaqlo;Gants Dynaqlo;Guanti Dynaqlo;Dynaqlo-Handschuhe;ライクログラブ;
Buccaneer Gloves J;Guantes bucanero J;Gants du boucanier J;Guanti Buccaneer J;Bukanierhandschuhe J;大海賊Ｊグラブ;
Buccaneer Cuffs J;Puños bucanero J;Manchettes du boucanier J;Polsini Buccaneer J;Bukaniermanschetten J;大海賊Ｊカフス;
Blue Star Braces;Braz. estrella azul;Avant-bras Étoile bleue;Parabr. Blue Star;BlauerSternArmschien;ブルースターアーム;
Blue Star Sleeves;Mangas estrella azul;Manches Étoile bleue;Maniche Blue Star;Blauer-Stern-Ärmel;ブルースターカフス;
Varia Suit Guards;Brazales Climáticos;Gardes Varia;Protezioni Termotuta;Varia-Suit-Armschutz;バリアスーツガード;
