english;spanish;french;italian;german;japanese;chinese
Gobul Guards X;Guardabrazos Gobul X;Gardes Gobul X;Protezioni Gobul X;Gobul-Armschutz X;ガブルＸガード;
Nibelsnarf Braces X;Brazal. Nibelsnarf X;Avant-bras Nibelsnarf X;Parabr. Nibelsnarf X;NibelsnarfArmschienX;ハプルＸアーム;
Nibelsnarf Guards X;Guardabr. Nibels X;Gardes Nibelsnarf X;Protez. Nibelsnarf X;NibelsnarfArmschutzX;ハプルＸガード;
Barioth Vambraces X;Brazales Barioth X;Avant-bras Barioth X;Parabr. Barioth X;BariothArmschienen X;ベリオＸアーム;
Barioth Guards X;Guardabr. Barioth X;Gardes Barioth X;Protezioni Barioth X;Barioth-Armschutz X;ベリオＸガード;
Agnaktor Vambraces X;Brazales Agnaktor X;Avant-bras Agnaktor X;Parabr. Agnaktor X;AgnaktorArmschienenX;アグナＸアーム;
Agnaktor Guards X;Guardabr. Agnaktor X;Gardes Agnaktor X;Protez. Agnaktor X;Agnaktor-Armschutz X;アグナＸガード;
Plesioth Vambraces Z;Brazales Plesioth Z;Avant-bras Plesioth Z;Parabr. Plesioth Z;PlesiothArmschienenZ;ガノスＺアーム;
Plesioth Guards Z;Guardabr. Plesioth Z;Gardes Plesioth Z;Protez. Plesioth Z;Plesioth-Armschutz Z;ガノスＺガード;
Kita Star Sleeves;Mangas estelares Kita;Manchette Hokushin;Maniche stella Kita;Hokushin-Ärmel;ホクシン【袖】;
Umi Ocean Sleeves;Mangas de océano Umi;Manchette Océan;Maniche oceano Umi;Umi-Ozean-Ärmel;カイエン【袖】;
Obituary Brachia X;Ristre obituario X;Brachia Nécrologie X;Mano Necrologio X;Todes-Brachia X;オウビートＸマーノ;
Obituary Manus X;Manica obituario X;Manus Nécrologie X;Empodi Necrologio X;Todes-Manus X;オウビートＸブラッソ;
Butterfly Brachia X;Ristre de mariposa X;Brachia papillon X;Mano farfalla X;SchmettrlingBrachiaX;パピメルＸマーノ;
Butterfly Manus X;Manica de mariposa X;Manus papillon X;Empodi farfalla X;SchmetterlingManus X;パピメルＸブラッソ;
Aelucanth Brachia X;Ristre Aelucanth X;Brachia Aelucanth X;Aroli Aelucanth X;Aelucanth-Brachia X;ロワーガＸマーノ;
Aelucanth Manus X;Manica Aelucanth X;Manus Aelucanth X;Empodi Aelucanth X;Aelucanth-Manus X;ロワーガＸブラッソ;
Rhopessa Brachia X;Ristre de Rhopessa X;Brachia Rhopessa X;Aroli Rhopessa X;Rhopessa-Brachia X;ファルメルＸマーノ;
Rhopessa Manus X;Manica de Rhopessa X;Manus Rhopessa X;Empodi Rhopessa X;Rhopessa-Manus X;ファルメルＸブラッソ;
Guardian Vambraces X;Brazales guardián X;Avant-bras Gardien X;Parabr. guardiano X;WächterArmschienen X;ガーディアンＸアーム;
Guardian Guards X;Guardabr. guardián X;Gardes Gardien X;Protezioni guardiano X;Wächter-Armschutz X;ガーディアンＸガード;
Helper Sleeves X;Mangas ayudante X;Manches de servante X;Maniche aiutante X;Helfer-Ärmel X;ヘルパーＸカフス;
Healer Sleeves X;Mangas de sanador X;Manches guérisseuse X;Maniche guaritrice X;Heiler-Ärmel X;ヒーラーＸカフス;
Regios Vambraces X;Brazales Regios X;Avant-bras Regios X;Parabraccia Regios X;Regios-Armschienen X;レギオスＸアーム;
Regios Guards X;Guardabr. Regios X;Gardes Regios X;Protezioni Regios X;Regios-Armschutz X;レギオスＸガード;
Nerscylla Braces Z;Brazales Nerscylla Z;Avant-bras Nerscylla Z;Parabr. Nerscylla Z;NerscyllaArmschinenZ;スキュラＺアーム;
Nerscylla Guards Z;Guardabr. Nerscylla Z;Gardes Nerscylla Z;Protezioni Nerscylla Z;NerscyllaArmschutz Z;スキュラＺガード;
Rathalos Vambraces X;Brazales Rathalos X;Avant-bras Rathalos X;Parabr. Rathalos X;RathalosArmschienenX;レウスＸアーム;
Rathalos Guards X;Guardabr. Rathalos X;Gardes Rathalos X;Protez. Rathalos X;Rathalos-Armschutz X;レウスＸガード;
Rath Soul Braces Z;Brazal. alma Rath Z;Avt-bs Âme Rathalos Z;Parabr. anima Rath Z;RathalosslnArmschinZ;リオソウルＺアーム;
Rath Soul Guards Z;Guard. alma Rath Z;Gardes Âme Rathalos Z;Protez. anima Rath Z;RathalosslnArmschtzZ;リオソウルＺガード;
Tigrex Vambraces X;Brazales de Tigrex X;Avant-bras Tigrex X;Parabraccia Tigrex X;Tigrex-Armschienen X;レックスＸアーム;
Tigrex Guards X;Guardabr. Tigrex X;Gardes Tigrex X;Protezioni Tigrex X;Tigrex-Armschutz X;レックスＸガード;
Tigrex Vambraces Z;Brazales de Tigrex Z;Avant-bras Tigrex Z;Parabraccia Tigrex Z;Tigrex-Armschienen Z;レックスＺアーム;
Tigrex Guards Z;Guardabrazos Tigrex Z;Gardes Tigrex Z;Protezioni Tigrex Z;Tigrex-Armschutz Z;レックスＺガード;
Zinogre Vambraces X;Brazales Zinogre X;Avant-bras Zinogre X;Parabr. Zinogre X;ZinogreArmschienen X;ジンオウＸアーム;
Zinogre Guards X;Guardabr. Zinogre X;Gardes Zinogre X;Protezioni Zinogre X;Zinogre-Armschutz X;ジンオウＸガード;
Zinogre Vambraces Z;Brazales Zinogre Z;Avant-bras Zinogre Z;Parabr. Zinogre Z;ZinogreArmschienen Z;ジンオウＺアーム;
Zinogre Guards Z;Guardabr. Zinogre Z;Gardes Zinogre Z;Protezioni Zinogre Z;Zinogre-Armschutz Z;ジンオウＺガード;
Seltas Vambraces X;Brazales de Seltas X;Avant-bras Seltas X;Parabraccia Seltas X;Seltas-Armschienen X;セルタスＸアーム;
Seltas Guards X;Guardabrazos Seltas X;Gardes Seltas X;Protezioni Seltas X;Seltas-Armschutz X;セルタスＸガード;
Seltas Vambraces Z;Brazales de Seltas Z;Avant-bras Seltas Z;Parabraccia Seltas Z;Seltas-Armschienen Z;セルタスＺアーム;
Seltas Guards Z;Guardabrazos Seltas Z;Gardes Seltas Z;Protezioni Seltas Z;Seltas-Armschutz Z;セルタスＺガード;
Gravios Vambraces X;Brazales Gravios X;Avant-bras Gravios X;Parabr. Gravios X;GraviosArmschienen X;グラビドＸアーム;
Gravios Guards X;Guardabr. Gravios X;Gardes Gravios X;Protezioni Gravios X;Gravios-Armschutz X;グラビドＸガード;
Gravios Vambraces Z;Brazales Gravios Z;Avant-bras Gravios Z;Parabr. Gravios Z;GraviosArmschienen Z;グラビドＺアーム;
Gravios Guards Z;Guardabr. Gravios Z;Gardes Gravios Z;Protezioni Gravios Z;Gravios-Armschutz Z;グラビドＺガード;
Diablos Vambraces X;Brazales Diablos X;Avant-bras Diablos X;Parabr. Diablos X;DiablosArmschienen X;ディアブロＸアーム;
Diablos Guards X;Guardabr. Diablos X;Gardes Diablos X;Protezioni Diablos X;Diablos-Armschutz X;ディアブロＸガード;
Diablos Vambraces Z;Brazales Diablos Z;Avant-bras Diablos Z;Parabr. Diablos Z;DiablosArmschienen Z;ディアブロＺアーム;
Diablos Guards Z;Guardabr. Diablos Z;Gardes Diablos Z;Protezioni Diablos Z;Diablos-Armschutz Z;ディアブロＺガード;
Brachydios Braces X;Brazal. Brachydios X;Avt-bras Brachydios X;Parabr. Brachydios X;BrachydiosArmschienX;ブラキＸアーム;
Brachydios Guards X;Guard. Brachydios X;Gardes Brachydios X;Protez. Brachydios X;BrachydiosArmschutzX;ブラキＸガード;
Vangis Vambraces X;Brazales Vangis X;Avant-bras Vangis X;Parabraccia Vangis X;Vangis-Armschienen X;バンギスＸアーム;
Vangis Guards X;Guardabr. Vangis X;Gardes Vangis X;Protezioni Vangis X;Vangis-Armschutz X;バンギスＸガード;
Chaos Vambraces;Brazales caóticos;Avant-bras du chaos;Parabraccia del caos;Chaos-Armschienen;ケイオスアーム;
Chaos Guards;Guardabrazos caóticos;Gardes du chaos;Protezioni del caos;Chaos-Armschutz;ケイオスガード;
Nephilim Vambraces;Brazales de Nephilim;Avant-bras Nephilim;Parabraccia nefilim;Nephilim-Armschienen;ネフィリムアーム;
Nephilim Guards;Guardabrazos Nephilim;Gardes Nephilim;Protezioni nefilim;Nephilim-Armschutz;ネフィリムガード;
Garuga Vambraces X;Brazales de Garuga X;Avant-bras Garuga X;Parabraccia Garuga X;Garuga-Armschienen X;ガルルガＸアーム;
Garuga Guards X;Guardabr. Garuga X;Gardes Garuga X;Protezioni Garuga X;Garuga-Armschutz X;ガルルガＸガード;
Mono Vambraces X;Brazales de Mono X;Avant-bras Mono X;Parabraccia Mono X;Mono-Armschienen X;モノブロＸアーム;
Mono Guards X;Guardabr. de Mono X;Gardes Mono X;Protezioni Mono X;Mono-Armschutz X;モノブロＸガード;
Monodevil Vambraces;Brazales Monodevil;Avant-bras Monodevil;Parabr. Monodevil;MonodevilArmschienen;モノデビルアーム;
Monodevil Guards;Guardabr. Monodevil;Gardes Monodevil;Protezioni Monodevil;Monodevil-Armschutz;モノデビルガード;
Gore Braces X;Brazales de Gore X;Avant-bras Gore X;Parabr. Gore Magala X;GoreMagalaArmschienX;ゴアＸアーム;
Gore Guards X;Guardabrazos Gore X;Gardes Gore X;Protez. Gore Magala X;GoreMagalaArmschutzX;ゴアＸガード;
Nargacuga Braces X;Brazal. Nargacuga X;Avt-bras Nargacuga X;Parabr. Nargacuga X;NargacugaArmschinenX;ナルガＸアーム;
Nargacuga Guards X;Guard. Nargacuga X;Gardes Nargacuga X;Protez. Nargacuga X;NargacugaArmschutz X;ナルガＸガード;
Lagiacrus Braces X;Brazales Lagiacrus X;Avant-bras Lagiacrus X;Parabr. Lagiacrus X;LagiacrusArmschinenX;ラギアＸアーム;
Lagiacrus Guards X;Guardab. Lagiacrus X;Gardes Lagiacrus X;Protez. Lagiacrus X;LagiacrusArmschutz X;ラギアＸガード;
Duramboros Braces X;Brazal. Duramboros X;Avt-bras Duramboros X;Parabr. Duramboros X;DuramborosArmschienX;ドボルＸアーム;
Duramboros Guards X;Guard. Duramboros X;Gardes Duramboros X;Protez. Duramboros X;DuramborosArmschutzX;ドボルＸガード;
Lava Vambraces X;Brazales de Lava X;Avant-bras Lava X;Parabr. Lavasioth X;Lava-Armschienen X;ラヴァＸアーム;
Lava Guards X;Guardabrazos Lava X;Gardes Lava X;Protez. Lavasioth X;Lava-Armschutz X;ラヴァＸガード;
Artian Vambraces X;Brazales Artianos X;Avant-bras Artian X;Parabraccia Artian X;Artian-Armschienen X;アーティアＸアーム;
Artian Guards X;Guardab. Artianos X;Gardes Artian X;Protezioni Artian X;Artian-Armschutz X;アーティアＸガード;
Hawkbraces X;Brazales de halcón X;Avant-bras Faucon X;Parabraccia falco X;Adlerarmschienen X;ホークＸアーム;
Hawkguards X;Guardabrazos halcón X;Gardes Faucon X;Protezioni falco X;Adlerarmschutz X;ホークＸガード;
Lecturer's Braces X;Brazales académicos X;Avant-bras d'érudite X;Parabraccia sapienza X;DozentenarmschienenX;エコールＸアーム;
Lecturer's Guards X;Guardab. académicos X;Gardes d'érudite X;Protezioni sapienza X;Dozentenarmschutz X;エコールＸガード;
Ace Vambraces;Brazales de élite;Avt-bras As de chasse;Parabr. Grancaccia;Ass-Armschienen;エースアーム;
Ace Guards;Guardabr. de élite;Gardes As de chasse;Protezioni Grancaccia;Ass-Armschutz;エースガード;
Sororal Vambraces;Brazales fraternales;Avant-bras Amazone;Parabraccia sorellanza;Amazonen-Armschienen;クイーンアーム;
Sororal Guards;Guardabr. fraternales;Gardes Amazone;Protezioni sorellanza;Amazonen-Armschutz;クイーンガード;
Guardian Vambraces Z;Brazales guardián Z;Avant-bras Gardien Z;Parabr. guardiano Z;WächterArmschienen Z;ガーディアンＺアーム;
Guardian Guards Z;Guardabr. guardián Z;Gardes Gardien Z;Protezioni guardiano Z;Wächter-Armschutz Z;ガーディアンＺガード;
Helper Sleeves Z;Mangas ayudante Z;Manches de servante Z;Maniche aiutante Z;Helfer-Ärmel Z;ヘルパーＺカフス;
Healer Sleeves Z;Mangas de sanador Z;Manches guérisseuse Z;Maniche guaritrice Z;Heiler-Ärmel Z;ヒーラーＺカフス;
G. Knight Gloves X;Guant. g. caballero X;Gants Chevalier X;Guanti cav. Gilda X;GildenritterHndschuhX;Ｇ・ナイトＸグラブ;
G. Knight Sleeves X;Mang. g. caballero X;Manches Chevalier X;Maniche cav. Gilda X;Gildenritter-Ärmel X;Ｇ・ナイトＸカフス;
Maiden's Gloves X;Guantes de doncella X;Gants de soubrette X;Guanti damigella X;Magd-Handschuhe X;メイドＸグラブ;
Exclusive Sleeves X;Mangas exclusivas X;Manches personnelles X;Maniche firmate X;Exklusive Ärmel X;プライベートＸカフス;
Arc Vambraces X;Brazales de arco X;Avant-bras Archange X;Parabr. dell'arco X;Erz-Armschienen X;アークＸアーム;
Arc Guards X;Guardabr. de arco X;Gardes Archange X;Protezioni dell'arco X;Erz-Armschutz X;アークＸガード;
Storge Vambraces X;Braz. amor filial X;Avant-bras Philia X;Parabraccia storge X;Philia-Armschienen X;フィリアＸアーム;
Storge Guards X;Guardab. amor filial X;Gardes Philia X;Protezioni storge X;Philia-Armschutz X;フィリアＸガード;
Grand God's Peer Arms;Gran. brazos divinos;Kote du prophète X;Bracciali divini sup.;GroßartPrphtnarmschnr;斉天ノ篭手・真;
Grand Hermit Arms;Gran. brazos ermitaño;Kote de l'hermite X;Bracciali eremita sup.;GroßartEinsidlrmschnr;仙師ノ篭手・真;
Grand Divine Ire Kote;Gran Kote ira divina;Kote Ire divine X;Kote ira divina sup.;GroßartGottszornKote;怒天ノ篭手・真;
Grand Crusher Braces;Gr. braz. rompementes;Kote Brise-esprit X;Parabr. psichici sup.;GroßartigMalmer-Kote;心滅ノ篭手・真;
Kushala Grip X;Apretón de Kushala X;Poigne Kushala X;Stretta Kushala X;Kushala-Griff X;クシャナＸハトゥー;
Kushala Embrace X;Abrazo de Kushala X;Étreinte Kushala X;Abbraccio Kushala X;Kushala-Umarmung X;クシャナＸマカーン;
Kujula Grip;Apretón de Kujula;Poigne Kujula;Stretta Kujula;Kujula-Griff;クジュラハトゥー;
Kujula Embrace;Abrazo de Kujula;Étreinte Kujula;Abbraccio Kujula;Kujula-Umarmung;クジュラマカーン;
Kaiser Vambraces X;Brazales de Káiser X;Avant-bras Kaiser X;Parabraccia Kaiser X;Kaiser-Armschienen X;カイザーＸアーム;
Kaiser Guards X;Guardabr. Káiser X;Gardes Kaiser X;Protezioni Kaiser X;Kaiser-Armschutz X;カイザーＸガード;
Grand Mizuha Sleeves;Gran mangas Mizuha;Osode Mizuha X;Maniche Gran Mizuha;GroßartMizuhaOsode;ミヅハ真【大袖】;
Grand Cham Sleeves;Gr. mangas extravag.;Osode fantasque X;Maniche strav. Shin;GroßartFantasieOsode;トヨタマ真【大袖】;
Grand Gloaming Braces;Gran. brazales ocaso;Kote Crépuscule X;Parabr. crepusc. sup.;GroßartZwielichtKote;残陽・真【篭手】;
Grand Dayspring Braces;Gran. brazales alba;Kote Aurore X;Parabr. aurora sup.;GroßMorgenlichtKote;東雲・真【篭手】;
Grand Adamance Braces;Gran. brazales tenaces;Kote Mithril X;Parabr. caparbi sup.;GroßarAdamantiumKote;常磐・真【篭手】;
Grand Epoch Sleeves;Gran. mangas de época;Osode ancestral X;Maniche epocali sup.;GroßartigEpochenKote;八千代・真【大袖】;
Gogma Braces;Brazales de Gogma;Avant-bras Gogma;Parabraccia Gogma;Gogma-Armschienen;ゴグアーム;
Gogma Guards;Guardabr. de Gogma;Gardes Gogma;Protezioni Gogma;Gogma-Armschutz;マゴグガード;
Rebellion Vambraces Z;Brazales rebelión Z;Avant-bras Rébellion Z;Parabraccia ribelli Z;RebellionsarmschienZ;リベリオンＺアーム;
Riot Guards Z;Guardabr. vandálicos Z;Gardes Anarchie Z;Protezioni rivolta Z;Aufruhr-Armschutz Z;ライオットＺガード;
Akantor Claws X;Garras de Akantor X;Déchireur Akantor X;Artigli Akantor X;Akantor-Klauen X;アカムトＸサクンペ;
Akantor Gauntlets X;Guanteletes Akantor X;Gantelet Akantor X;Guanti Akantor X;Akantor-Armpanzer X;アカムトＸノキリペ;
Ukanlos Claws X;Garras de Ukanlos X;Déchireur Ukanlos X;Artigli Ukanlos X;Ukanlos-Klauen X;ウカムルＸサクンペ;
Ukanlos Gauntlets X;Guanteletes Ukanlos X;Gantelet Ukanlos X;Guanti Ukanlos X;Ukanlos-Armpanzer X;ウカムルＸノキリペ;
Esurient Vambraces Z;Brazales voraces Z;Avant-bras Voracité Z;Parabraccia voraci Z;Gier-Armschienen Z;グリードＺアーム;
Esurient Guards Z;Guardabr. voraces Z;Gardes Voracité Z;Protezioni voraci Z;Gier-Armschutz Z;グリードＺガード;
Excello Vambraces Z;Brazales excelentes Z;Avant-bras Excello Z;Parabraccia Excello Z;Excello-ArmschienenZ;エクスゼロＺアーム;
Excello Guards Z;Guardabr. excelentes Z;Gardes Excello Z;Protezioni Excello Z;Excello-Armschutz Z;エクスゼロＺガード;
Brachydium Vambraces;Brazales de Brachydium;Avant-bras Brachydium;Parabr. Brachydium;BrachydiumArmschienen;ブラキウムアーム;
Brachydium Guards;Guardabr. Brachydium;Gardes Brachydium;Protezioni Brachydium;Brachydium-Armschutz;ブラキウムガード;
Wrothclaws;Garras furiosas;Griffes Wroth;Artigli furenti;Wroth-Klauen;ラースクロウ;
Wrothfists;Puños furiosos;Poings Wroth;Pugni furenti;Wroth-Fäuste;ラースフィスト;
Kirin Longarms X;Prot. brazos Kirin X;Bras-longs Kirin X;Copribraccia Kirin X;Kirin-Armstulpen X;キリンＸアームロング;
Kirin Gloves X;Guantes de Kirin X;Gants Kirin X;Guanti Kirin X;Kirin-Handschuhe X;キリンＸグローブ;
Kirin Longarms Z;Prot. brazos Kirin Z;Bras-longs Kirin Z;Copribraccia Kirin Z;Kirin-Armstulpen Z;キリンＺアームロング;
Kirin Gloves Z;Guantes de Kirin Z;Gants Kirin Z;Guanti Kirin Z;Kirin-Handschuhe Z;キリンＺグローブ;
Grand Yaksha Braces;Brazales Gran Yaksha;O-te Spectre X;Parabr. Gran Yaksha;GroßartYakshaArmschi;夜叉・真【御手】;
Grand Carnage Braces;Braz. matanza Shin;O-te Carnage X;Parabr. mega strage;GroßartGmtzlArmschin;修羅・真【御手】;
Grand Yamato Kote;Kote de Gran Yamato;Kote Yamato X;Kote Yamato superbo;GroßartigeYamatoKote;大和・真【篭手】;
Grand Mutsu Kote;Kote de Gran Mutsu;Kote Mutsu X;Kote Mutsu superbo;GroßartigeMutsu-Kote;陸奥・真【篭手】;
Grand Hyuga Kote;Kote de Gran Hyuga;Kote Hyuga X;Kote Hyuga superbo;Großartige HyugaKote;日向・真【篭手】;
Grand Amagi Kote;Kote de Gran Amagi;Kote Amagi X;Kote Amagi superbo;Großartige AmagiKote;天城・真【篭手】;
Empress Vambraces X;Braz. emperatriz X;Avant-bras impériaux X;Parab. Imperatrice X;KaiserinArmschienenX;エンプレスＸアーム;
Empress Guards X;Guard. emperatriz X;Gardes impériales X;Prot. Imperatrice X;Kaiserin-Armschutz X;エンプレスＸガード;
Helios Vambraces X;Brazales Helios X;Avant-bras Helios X;Parabraccia Helios X;Helios-Armschienen X;ヘリオスＸアーム;
Helios Guards X;Guardabr. Helios X;Gardes Helios X;Protezioni Helios X;Helios-Armschutz X;ヘリオスＸガード;
Selene Vambraces X;Brazales Selene X;Avant-bras Selene X;Parabraccia Selene X;Selene-Armschienen X;セレネＸアーム;
Selene Guards X;Guardabraz. Selene X;Gardes Selene X;Protezioni Selene X;Selene-Armschutz X;セレネＸガード;
EX Auroros Gauntlets;Guantelet. Auroros EX;Kote Auroros EX;Guanti Auroros EX;Auroros-Kote EX;EX暁丸【篭手】;
EX Genesis Gauntlets;Guantelet. Génesis EX;Kote Genesis EX;Guanti Genesis EX;Genesis-Kote EX;EX曙丸【篭手】;
EX Borealis Gauntlets;Guantel. borealis EX;Kote Borealis EX;Guanti Borealis EX;Borealis-Kote EX;EX凛【篭手】;
EX Glyph Gauntlets;Guantel. de glifo EX;Kote Glyphe EX;Guanti Glifo EX;Glyphen-Kote EX;EX艶【篭手】;
Tempest Sleeves;Mangas de tempestad;Tamoto Tempête;Maniche tempesta;Sturm-Ärmel;荒天【袂】;
Welkin Sleeves;Mangas de firmamento;Tamoto céleste;Maniche celesti;Firmament-Ärmel;蒼天【袂】;
Miralis Grievers;Penitencia Miralis;Griffe Miralis;Bracciali Miralis;Miralis-Trauer;ミラアルマクロウ;
Miralis Clouts;Castigo de Miralis;Poing Miralis;Guanti Miralis;Miralis-Schläge;ミラアルマフィスト;
EX Escadora Armguards;Guardabr. Escadora EX;Armes Escadora EX;Parabr. Escadora EX;Escadora-Arme EX;EXエスカドラアムズ;
EX Escadora Arma;Arma Escadora EX;Arma Escadora EX;Protezioni Escadora EX;Escadora-Arma EX;EXエスカドラアルマ;
Star Knight Vambraces;Braz. caball. estelar;Avant-bras Star Knight;Parab. notte di stelle;SternenrtterArmschnen;スターナイトアーム;
Star Knight Guards;Guard. cabal. estelar;Gardes Star Knight;Maniche notte di st.;SternenritterArmschtz;スターナイトガード;
Pirate King Gloves J;Guantes de Rey Pirata J;Avant-bras Roi Pirate J;Guanti Re Pirata J;Pirate King Gloves J;反逆王Ｊグラブ;
Pirate King Cuffs J;Mangas de Rey Pirata J;Gardes Roi Pirate J;Ferri Re Pirata J;Pirate King Cuffs J;反逆王Ｊカフス;
Champion Vantage;Vendaje de campeón;Avant-bras hérétiques;Parabraccia del Campione;Champion Vantage;王者のバンテージ;
Strongman Vantage;Vendaje musculoso;Gardes hérétiques;Parabraccia del Culturista;Strongman Vantage;強者のバンテージ;
Varia Suit Guards;Guardabr. climáticos;Gardes Varia;Protezioni Termotuta;Varia-Suit-Armschutz;バリアスーツガード;
Varia Suit Shield;Escudo climático;Bouclier Varia;Scudo Termotuta;Varia-Suit-Schild;バリアスーツシールド;
Zero Suit Gloves;Guantes de traje Zero;Gants Zéro;Guanti Tuta Zero;Zero-Suit-Handschuhe;ゼロスーツグラブ;
Zero Suit Hands;Manos traje Zero;Mains Zéro;Mani Tuta Zero;Zero-Suit-Hände;ゼロスーツハンド;
Golden Lunebraces Z;Braz. luna dorada Z;Avant-bras Lunedor Z;Parab. luna dorata Z;GoldMondarmschienenZ;Ｇ・ルナＺアーム;
Golden Luneguards Z;Guard. luna dorada Z;Gardes Lunedor Z;Prot. luna dorata Z;GoldnerMondarmschtzZ;Ｇ・ルナＺガード;
Silver Solbraces Z;Braz. sol de plata Z;Avant-bras Solargent Z;Parab. sole argen. Z;SilberSonnenarmschnZ;Ｓ・ソルＺアーム;
Silver Solguards Z;Guar. sol de plata Z;Gardes Solargent Z;Prot. sole argen. Z;SilbernrSonnenschtzZ;Ｓ・ソルＺガード;
Rebellion Vambraces X;Brazales rebelión X;Avt-bras Rébellion X;Parabraccia ribelli X;RebellionsarmschienX;リベリオンＸアーム;
Riot Guards X;Guardabr. vandálicos X;Gardes Anarchie X;Protezioni rivolta X;Aufruhr-Armschutz X;ライオットＸガード;
Dragonclaws X;Garra de dragón X;Griffes-de-dragon X;Artigli di drago X;Drachenklauen X;ドラゴンＸクロウ;
Dragonfists X;Puño de dragón X;Poings-de-dragon X;Pugni di drago X;Drachenfaust X;ドラゴンＸフィスト;
White Fatalis Claw;Garra Fatalis blanco;Griffe Fatalis blanc;Art. Fatalis bianco;WeißerFatalis-Klauen;ミラルーツクロウ;
White Fatalis Fist;Puño Fatalis blanco;Poing Fatalis blanc;Pugni Fatalis bianco;Weißer-Fatalis-Faust;ミラルーツフィスト;
GX Hunter's Arms;Brazos de cazador GX;Spalière chasseur GX;Bracciali cacciatore GX;Jäger-Armschoner GX;GXハンタークラーク;
GX Hunter's Bands;Bandas de cazador GX;Brassard chasseur GX;Fasce cacciatore GX;Jäger-Bänder GX;GXハンターカノン;
GX Esurient Arms;Brazos voraces GX;Spalière Voracité GX;Bracciali voraci GX;Gier-Armschoner GX;GXグリードクラーク;
GX Esurient Bands;Bandas voraces GX;Brassard Voracité GX;Fasce voraci GX;Gier-Bänder GX;GXグリードカノン;
GX Tempest Trails;Rastros tempestad GX;Hatamoto Tempête GX;Strisce tempesta GX;Sturm-Hatamoto GX;GX荒天【羽袂】;
GX Welkin Trails;Rastros firmamento GX;Hatamoto céleste GX;Strisce celesti GX;Firmament-Hatamoto GX;GX蒼天【羽袂】;
GX Fatalis Crimsonarms;Brazos car. Fatalis GX;Spalière Fatalis rg GX;Bracciali Fatalis cr. GX;KarmFatalisArmschnrGX;GXミラバルＺクラーク;
GX Fatalis Crimsonbands;Bandas car. Fatalis GX;Brassard Fatalis rg GX;Fasce Fatalis cr. GX;KarmesFatalisBänderGX;GXミラバルＺカノン;
Braces of Rage;Brazales de ira;Avant-bras hérétiques;Parabraccia rabbia;Armschienen der Wut;レイジのアーム;
Guards of Rage;Def. piernas de ira;Gardes hérétiques;Protezioni rabbia;Armschutz der Wut;レイジのガード;
Braces of Anat;Brazales de Anat;Avant-bras Anat;Parabraccia Anat;Armschienen der Anat;アナトのアーム;
Guards of Anat;Def. piernas de Anat;Gardes Anat;Protezioni Anat;Armschutz der Anat;アナトのガード;
