english;spanish;french;italian;german;japanese;chinese
Ukanlos Claw;Garra Ukanlos;Griffe Ukanlos;;Ukanlos-Klaue;崩竜の穿爪;
Ukanlos Jaw;Colm. Ukanlos;Mâchoire Ukanlos;;Ukanlos-Kiefer;崩竜の削顎;
Ukanlos Fin;Aleta Ukanlos;Nageoire Ukanlos;;Ukanlos-Flosse;崩竜の上ビレ;
Ukanlos Jewel;Joya Ukanlos;Gemme Ukanlos;;Ukanlos-Stein;崩竜の宝玉;
Alatreon Scute;Escama Alatreon;Scrutum Alatreon;;Alatreon-Schild;煌黒龍の堅逆殻;
Alatreon Plate;Placa Alatreon;Plaque Alatreon;;Alatreon-Platte;煌黒龍の逆鱗;
Alatreon Talon;Garra Alatreon;Griffe Alatreon;;Alatreon-Kralle;煌黒龍の尖爪;
Alatreon Webbing;Cincha Alatreon;Palmure Alatreon;;Alatreon-Gewebe;煌黒龍の翼膜;
Alatreon Tail;Cola Alatreon;Queue Alatreon;;Alatreon-Schweif;煌黒龍の尻尾;
Brkn Skypiercer;Cortacielo roto;Perce-Ciel Brisé;;Zrbr.Himmelsdorn;砕けた天角;
Skypiercer;Cortacielos;Perce-Ciel;;Himmelsdorn;天をつらぬく角;
Azure Dragongem;Gema Turquesa;Gemme Drgn Azure;;Azurdrachenstein;瑠璃色の龍玉;
Amatsu Shell;Concha Amatsu;Cuirasse Amatsu;;Amatsu-Panzer;嵐龍の堅殻;
Amatsu Patagium;Membrana Amatsu;Palmure Amatsu;;Amatsu-Gewebe;嵐龍の飛膜;
Amatsu Horn;Cuerno Amatsu;Corne Amatsu;;Amatsu-Horn;嵐龍の角;
Amatsu Claw;Garra Amatsu;Griffe Amatsu;;Amatsu-Klaue;嵐龍の鋭爪;
Amatsu Tail;Cola Amatsu;Queue Amatsu;;Amatsu-Schweif;嵐龍の尻尾;
Amatsu Pleura;Cincha Amatsu;Cara.poit.Amatsu;;Ama-Brustplatte;嵐龍の胸殻;
Tempest Sac;Vesicula Torm.;Réservoir Tonne.;;Sturm-Blase;嵐気胞;
Divine Dragongem;Joya drg. cielo;Gemme Drgn Divin;;Himml.Drachstein;天空の龍玉;
Rustshard;Piedra Oxidada;Tesson rouillé;;Rostscherbe;さびた塊;
Ancient Shard;Piedra Antigua;Tesson ancien;;Uralter Stein;太古の塊;
Rusted Fragment;Escom. Oxidados;Pièce rouillée;;Rost-Stück;さびた破片;
Large Fragment;Gran pieza Ant.;Gd pièce ancien.;;Gr. Uraltgeröll;大きな太古の破片;
Slender Fragment;Pieza peq. Ant.;Pt pièce ancien.;;Kl. Uraltgeröll;細い太古の破片;
Long Fragment;Pieza Lar. Ant.;Longue P.ancien.;;Lang Uraltgeröll;長い太古の破片;
Steel Egg;Huevo de Acero;Œuf d'acier;;Stahlei;鋼のたまご;
Silver Egg;Huevo Plateado;Œuf d'argent;;Silberei;銀のたまご;
Golden Egg;Huevo Dorado;Œuf d'or;;Goldei;金のたまご;
Commendation;Recomendacion;Récompense;;Empfehlung;勇気の証;
Commendation+;Recomendacion G;Récompense G;;Empfehlung+;勇気の証Ｇ;
Pawprint Stamp;Sello hue. Zarpa;Sc.Patte de chat;;Tatzendruckmarke;肉球のスタンプ;
Yukumo Ticket;Ticket Yukumo;Ticket Yukumo;;Yukumoschein;ユクモチケット;
Drink Ticket;Ticket Bebida;Ticket boisson;;Getränkschein;ドリンクチケット;
Hot Spring Ticket;Ticket Spa;Tckt so. chaudes;;Onsenschein;温泉チケット;
Comrade Ticket;Ticket Otomo;Ticket compagnon;;Kameradenschein;オトモチケット;
VE Ticket;Ticket Veggie;Tckt légume;;GemüsÄltesSchein;山菜組引換券;
VE Deluxe Ticket;Ticket Veggie+;Tckt légume+;;GemüsÄltsSchein+;山菜組引換券Ｇ;
VE Bronze Ticket;Ticket Bron V.;Tckt lég. bronze;;GemÄltesSchBronz;鋼の山菜組引換券;
VE Silver Ticket;Ticket Pla. V.;Tckt lég. argent;;GemÄltesSchSilb;銀の山菜組引換券;
VE Golden Ticket;Ticket Oro V.;Tckt lég. or;;GemÄltesSchGold;金の山菜組引換券;
Sword Codex;Lib. Sec. Armas;Codex arme;;Waffenkodex;謎の武器の秘伝書;
Bowgun Codex;Lib.Sec.Ballesta;Cod. fusarbalète;;Armbrustkodex;謎の重弩の秘伝書;
Longsword Codex;Lib.Sec.Katana;Codex épée;;Schwertkodex;謎の太刀の秘伝書;
Armament Invite;LLamado a armas;Invit. aux armes;;Höllenjägermarke;武装への招待状;
Champion Proof;Prueba campeón;Preuve force Sol;;ÜbrirdStärkSigl;地上最強の証明;
Lily Proof;Evidencia Lily;Preuve force Lis;;StkLilien-Siegel;鈴蘭最強の証;
Lrg Ancient Fang;Colm. antiguo;Croc mys. ancien;;Dunkelmetall;古き大妖の牙;
Swordmaster Book;Libro M. espada;Livre Épé.secret;;EsotrFechterBuch;剣豪の奥義書;
Detective Proof;Evid. Detective;P.Garçon Détect.;;Detektiv-Siegel;少年探偵団の証;
Negima! Contract;Contrato Negima;Contrat Negima;;Zwiebel-Vertrag;ネギま！仮契約書;
Magazine Ticket;Ticket Revista;Ticket Magasine;;Magazinschein;マガジンチケット;
Treasure J Tckt;Ticket Tesoro J;Ticket Trésor J;;Schatzschein J;財宝Ｊチケット;
Pirate J Ticket;Ticket Pirata J;Ticket Pirate J;;Piratenschein J;海賊Ｊチケット;
Legend J Ticket;Tckt. Leyenda J;Ticket Légende J;;Legendenschein J;伝説Ｊチケット;
Pirate J Dubloon;Gato Pir. Dor.J;Pièce Pirate J;;PiratKatzengoldJ;海賊Ｊネコ金貨;
Incomplete Plans;Ticket Famitsu;Ticket Famitsu;;Famitsuschein;ファミ通チケット;
Famitsu S Ticket;Famitsu ST;Famitsu ST;;Famitsu ST;ファミ通ＳＴ;
Famitsu G Ticket;Famitsu GT;Famitsu GT;;Famitsu GT;ファミ通ＧＴ;
Famitsu P Ticket;Tick Famit plat;Famitsu PT;;Famitsu PT;ファミ通ＰＴ;
Famitsu Coin;Gato Famit Oval;Pièce Famitsu;;FamitsuKatz.Oval;ファミ通ネコ小判;
Dengeki Ticket;Ticket Rayo;Ticket Dangeki;;Dengekischein;電撃チケット;
Dengeki Ticket+;Ticket Dengeki+;Ticket Dengeki G;;Dengekischein+;電撃Ｇチケット;
Big Boss Title;Ticket Big Boss;Titre de Big Boss;;Bigboss-Titel;ビッグボスの称号;
Confidential Box;Ticket Confid.;Carnet bord sec.;;Geheimkarton;極秘のダンボール;
UNIQLO Ticket;Ticket UNIQLO;Ticket UNIQLO;;UNIQLO-Schein;ユニクロチケット;
Black Gem Ticket;Ticket Onix;Tckt Gemme noir;;Schwarzjuwel-Los;黒い水晶チケット;
W.Crow Feather;Plu.Cuerv.Bla.;Tckt Corb. blanc;;Seelenjägermarke;白鴉の羽根;
Wyvrnhide Ticket;Tick.Drg.Neg.;Tckt Drag. noir;;Wyvernhaut-Los;黒い竜革チケット;
Mafumofu Ticket;Ticket Mafumofu;Ticket Mafumofu;;Mafumofuschein;マフモフチケット;
Felyne Diary;Diario Cálido;Journal ardent;;Vuzes Tagebuch;ぽかぽか日記帳;
MonHan Club Form;MH Club 404;Notification MH;;Club-Schein;モンハン部入部届;
Lynian Info;Datos Lynian;Inf. wyv. rapide;;Lynian-Info;獣人種の書;
Neopteron Info;Datos Neopteron;Inf. Coléoptères;;Neopteron-Info;甲虫種の書;
Piscine Wyvern Info;Datos Piscine;Inf Ichtyosaures;;Pisces-Info;魚竜種の書;
Herbivore Info;Datos Herbivoro;Info Herbivores;;PflanzenfresInfo;草食種の書;
Bird Wyvern Info 1;Dts. WyvPaj 1ed;Inf Wyv. Avi.[1];;VogelwyvernInfo 1;鳥竜種の書【上巻】;
Bird Wyvern Info 2;Dts. WyvPaj 2ed;Inf Wyv. Avi.[2];;VogelwyvernInfo 2;鳥竜種の書【下巻】;
Fanged Beast Info;Dts. Primatius;Inf Wyv. Dentés;;Pelagus-Info;牙獣種の書;
Brute Wyvern Info 1;Dts. Brutus 1ed;Inf Dragons [1];;Ungeheuer-Info 1;獣竜種の書【上巻】;
Brute Wyvern Info 2;Dts. Brutus 2ed;Inf Dragons [2];;Ungeheuer-Info 2;獣竜種の書【下巻】;
Duramboros Info;Datos Doboru;Inf Doboru;;Dobolbelk-Info;ドボルベルクの書;
Deviljho Info;Datos deviljho;Inf Deviljho;;Dämonjho-Info;イビルジョーの書;
Leviathan Info 1;Datos Levia. 1ed;Inf Drg Marin[1];;SeedrachenInfo 1;海竜種の書【上巻】;
Leviathan Info 2;Datos Levia. 2ed;Inf Drg Marin[2];;SeedrachenInfo 2;海竜種の書【下巻】;
Nibelsnarf Info;Datos Hapuru;Infos Hapurubokka;;Hapulbokka-Info;ハプルボッカの書;
Flying Wyvern Info 1;Dts. Wyvern 1ed;Infos Wyvern [1];;FlugwyvernInfo 1;飛竜種の書【上巻】;
Flying Wyvern Info 2;Dts. Wyvern 2ed;Infos Wyvern [2];;FlugwyvernInfo 2;飛竜種の書【下巻】;
Akantor Info;Datos Akantor;Infos Akantor;;Akantor-Info;アカムトルムの書;
Ukanlos Info;Datos Ukanlos;Infos Ukanlos;;Ukanlos-Info;ウカムルバスの書;
Zinogre Info;Datos Jinouga;Infos Jinouga;;Jinouga-Info;ジンオウガの書;
Jhen Mohran Info;Dts. Jhen Moran;Inf Jhen Mohran;;Mohran-Info;ジエン・モーランの書;
Amatsu Info;Datos Amatsu;Inf Amatsumagat.;;Ama-Info;アマツマガツチの書;
Alatreon Info;Datos Alatreon;Infos Alatreon;;Alatreon-Info;アルバトリオンの書;
Map;Mapa;Carte;;Karte;地図;
First-aid Med;Prim. Auxilios;Premiers soins;;ErsteHilfeArznei;応急薬;
Ration;Racion;Ration;;Ration;携帯食料;
Portable Spit;Asador Portatil;Broche portable;;Tragbarer Spieß;携帯肉焼きセット;
Mini Whetstone;Mini Pie. Afilar;Mini aiguisoir;;Mini-Wetzstein;携帯砥石;
Paw Pass Ticket;Ticket Zarpa;Ticket Passechat;;Tatzenpass;ネコタクチケット;
EZ Shock Trap;Trampa Portatil;Piège choc port.;;SimplSchockfalle;携帯シビレ罠;
EZ Flash Bomb;Bomba Luz sum.;Flash bmb four.;;SimpleBlitzbombe;支給専用閃光玉;
EZ Sonic Bomb;Bomba Són. sum.;Bombe sonique F.;;SimpleSchallbmbe;支給専用音爆弾;
EZ Max Potion;Pocion Max. sum.;Potion max four.;;SimplerMaxiTrank;支給専用秘薬;
EZ Pitfall Trp;Trampa esc. sum.;Fosse piég.four.;;SimpleFallgrube;支給専用落とし穴;
EZ Barrel Bomb L;Bomba gr. sum.;Gd bmb brl four.;;SimplFassbombe L;支給用大タル爆弾;
Anti-dragon Bomb;Bomba antidragón;Bombe anti-dragon;;Antidrachenbombe;対巨龍爆弾;
Ballista Ammo;Disp. Balista;Mn Baliste;;Ballistenmunit.;バリスタの弾;
Ballista Binder;D. Ciñebalista ;Bal. agglomérante;;Ballistenbinder;バリスタ用拘束弾;
Elastic Binder;Elastica;Lien élastique;;Elastisch.Binder;単発式拘束弾;
Royal Honey;Miel Real;Miel Royal;;Königshonig;ロイヤルハニー;
Unique Mushroom;Seta especial;Champi-unique;;Einmaliger Pilz;特産キノコ;
Choice Mushroom;Seta selecta;Champi-sélection;;Erlesener Pilz;厳選キノコ;
Ripened Mushroom;Seta madura;Champi. affiné;;Reifer Pilz;熟成キノコ;
Great Shroom;Seta Doble;Champi. délicat;;Leckerer Pilz;ドスマツタケ;
Super Sprout;Brote de Bambú;Pousse de bambou;;Spezialbambus;特産タケノコ;
Aurora Plant;Planta Aurora;Plante aurore;;Aurorakraut;オーロラ草;
Volcano Pepper;Pimiento Marino;Baie poivrée;;VulkanPfeffbeere;火山椒の実;
Goldenfish;Pez dorado;Poissondor;;Goldenfisch;黄金魚;
Silverfish;Pez plateado;Poisson d'argent;;Silberfisch;白金魚;
Brocade Fish;Pez Bordado;Poisson bocart;;Brokatfisch;錦魚;
Ryl Brocade Fish;Pez Bordado+;Pssn bocart royal;;KönigBrokatfisch;王錦魚;
Royal Rhino;Esc. rinoc. real;Rhino royal;;Königl. Kaputo;ロイヤルカブト;
Divine Rhino;Esc. rinoc. div.;Rhino divin;;Göttl. Kaputo;ゴッドカブト;
Silver Cricket;Grillo Plateado;Insecte d'argent;;Silbergrille;銀色コオロギ;
Gold Cricket;Grillo Dorado;Insecte d'or;;Goldgrille;金色コオロギ;
Auristone Piece;Trozo de oro;Morceau d'or;;Goldsteinstück;黄金石のかけら;
Auristone Chunk;Pedazo de oro;Pépite d'or;;Goldsteinbrocken;黄金石の塊;
Balmstone Piece;Fr.Pied.Popurri;Bou. Min. Fleuri;;Blumsteinstück;花香石のかけら;
Balmstone Chunk;Piedra Popurri;Morc.Min. Fleuri;;Blumsteinbrocken;花香石の塊;
Crystal Bone;Quilla Cristal;Os de cristal;;Kristallknochen;竜骨結晶;
Golden Bone;Hueso dorado;Os doré;;Goldknochen;黄金骨;
Bloodstone;Roca Sangre;Pierre sang;;Blutstein;血石;
Deep Bloodstone;Roca Sangre+;Pr sang profonde;;Tiefer Blutstein;深血石;
Coal;Carbon;Charbon;;Kohle;燃石炭;
Volatile Coal;Carbon+;Charbon dur;;Starke Kohle;強燃石炭;
Cannon Ammo;Bola de Cañon;Mun. canon;;Kanone S;大砲の弾;
Wyvern Egg;Huevo Wyvern;Œuf de wyvern;;Wyvern-Ei;竜の卵;
Herbivore Egg;Huevo Herviboro;Œuf d'herbivore;;Pflanzenfress-Ei;草食竜の卵;
Gargwa Egg;Huevo de Gagua;Œuf Gagua;;Gahga-Ei;ガーグァの卵;
Gold Gargwa Egg;H. dorado Gagua;Œuf Gagua doré;;GoldenesGahga-Ei;ガーグァの金の卵;
Sootstone Ore;Piedra Hollin;Minerai de suie;;Rußsteinerz;灰水晶の原石;
Powderstone;Piedra Polvo;Pierre-poudre;;Pulverstein;火薬岩;
Gargwa Guano;Estiercol Gagua;Bouse Gagua;;Gahga-Dung;ガーグァのフン;
White Liver;Higado blanco;Foie blanc;;Weiße Leber;ホワイトレバー;
Slagtoth Skin Oil;Aceite Zuwarop.;Huile Zuposu;;Zuwalo-Öl;垂皮油;
Popo Tongue;Lengua de Popo;Langue de Popo;;Pepe-Zunge;ポポノタン;
Secret Stash;Bolsa secreta;Bourse secrète;;Geheimer Beutel;秘密のポーチ;
Round Acorn;Baya elegante;Gland attirant;;Perfekter Ahorn;まんまるドングリ;
Fine Stomach;Bolsa Limpia;Poche propre;;LieblicherBeutel;きれいな腹袋;
Luminous Stomach;Bolsa Brillante;Poche brillante;;Leuchtend.Beutel;輝く腹袋;
Giggi Essence;Extracto Giggi;Extrait Giggi;;Giggi-Extrakt;ギィギエキス;
Monster Guts;Entrañas Wyvern;Boyau monstre;;Monsterinnereien;モンスターのキモ;
Wyvern Tear;Lagrimas Wyvern;Larme wyvern;;Wyvern-Tränen;竜のナミダ;
Lrg Wyvern Tear;Sollozos Wyvern;Pleurs wyvern;;Gr Wyvern-Tränen;竜の大粒ナミダ;
Beast Tear;Lagrimas Bestia;Larme bestiale;;Bestien-Tränen;牙獣のナミダ;
Lrg Beast Tear;Sollozos Bestia;Pleurs bestiaux;;GrBestien-Tränen;牙獣の大粒ナミダ;
Wood Scraps;Residuo Madera;Chutes bois;;Holz-Abfall;木の端材;
Wood Scraps+;Residuo Madera+;Chutes bois+;;Holz-Abfall+;木の上端材;
Pumpkin Scraps;Resid. Calabaza;Chutes citrouille;;Kürbis-Abfall;南瓜の端材;
Ore Scraps;Residuo Mineral;Chutes minerai;;Eisen-Abfall;鉱石の端材;
Ore Scraps+;Resid. Mineral+;Chutes minerai+;;Eisen-Abfall+;鉱石の上端材;
Bone Scraps;Residuo Hueso;Chutes os;;Knochen-Abfall;骨の端材;
Bone Scraps+;Residuo Hueso+;Chutes os+;;Knochen-Abfall+;骨の上端材;
Pelt Scraps;Residuo Piel;Chutes fourrure;;Fell-Abfall;毛皮の端材;
Pelt Scraps+;Residuo Piel+;Chutes fourrure+;;Fell-Abfall+;毛皮の上端材;
Rheno Scraps;Res. Rhenoplos;Chutes Rhenoplos;;Rheno-Abfall;草食竜の端材;
Rheno Scraps+;Res. Rhenoplos+;Chutes Rhenoplos+;;Rheno-Abfall+;草食竜の上端材;
Slagtoth Scraps;Res. Zuwaroposu;Chutes Zuposu;;Zuwalo-Abfall;垂皮竜の端材;
Slagtoth Scraps+;Resid. Zuwarop+;Chutes Zuposu+;;Zuwalo-Abfall+;垂皮竜の上端材;
Neoptron Scraps;Residuo Bicho;Chutes Altaroth;;Bnaha-Abfall;甲虫の端材;
Neoptron Scraps+;Residuo Bicho+;Chutes Altaroth+;;Bnaha-Abfall+;甲虫の上端材;
Beetle Scraps;Resid. Altaroth;Chutes insecte;;Altaroth-Abfall;虫の端材;
Beetle Scraps+;Res. Altaroth+;Chutes insecte+;;Altaroth-Abfall+;虫の上端材;
Bulldrme Scraps;Res. Bulldrome;Chutes Bulldrome;;Bullen-Abfall;大猪の端材;
Bulldrme Scraps+;Res. Bulldrome+;Chutes Bulldrome+;;Bullen-Abfall+;大猪の上端材;
G.Jaggi Scraps;Residuo Jaggi;Chutes Jaggi;;Jaggi-Abfall;狗竜の端材;
G.Jaggi Scraps+;Residuo Jaggi+;Chutes Jaggi+;;Jaggi-Abfall+;狗竜の上端材;
G.Wroggi Scraps;Residuo Furogi;Chutes Froggi;;Froggi-Abfall;毒狗竜の端材;
G.Wroggi Scraps+;Residuo Furogi+;Chutes Froggi+;;Froggi-Abfall+;毒狗竜の上端材;
G.Baggi Scraps;Residuo Baggi;Chutes Baggi;;Baggi-Abfall;眠狗竜の端材;
G.Baggi Scraps+;Residuo Baggi+;Chutes Baggi+;;Baggi-Abfall+;眠狗竜の上端材;
Arzuros Scraps;Res. Aoashira;Chutes Aoashira;;Aoashira-Abfall;青熊獣の端材;
Arzuros Scraps+;Res. Aoashira+;Chutes Aoashira+;;Aoashira-Abfall+;青熊獣の上端材;
Lagombi Scraps;Res. Urukususu;Chutes Urukususu;;Ulkusus-Abfall;白兎獣の端材;
Lagombi Scraps+;Res. Urukususu+;Chutes Urukususu+;;Ulkusus-Abfall+;白兎獣の上端材;
Volvidon Scraps;Residuo Rangu;Chutes Ranguro;;Langro-Abfall;赤甲獣の端材;
Volvidon Scraps+;Residuo Rangu+;Chutes Ranguro+;;Langro-Abfall+;赤甲獣の上端材;
Qurupeco Scraps;Res. Qurupeco;Chutes Peco;;Peco-Abfall;彩鳥の端材;
Qurupco Scraps+;Res. Qurupeco+;Chutes Peco+;;Peco-Abfall+;彩鳥の上端材;
Ludroth Scraps;Resid. Ludroth;Chutes Ludroth;;Ludroth-Abfall;水獣の端材;
Ludroth Scraps+;Resid. Ludroth+;Chutes Ludroth+;;Ludroth-Abfall+;水獣の上端材;
Barroth Scraps;Resid. Barroth;Chutes Barroth;;Barroth-Abfall;土砂竜の端材;
Barroth Scraps+;Resid. Barroth+;Chutes Barroth+;;Barroth-Abfall+;土砂竜の上端材;
Nibel Scraps;Residuo Hapuru;Chutes Hapu;;Bokka-Abfall;潜口竜の端材;
Nibel Scraps+;Residuo Hapuru+;Chutes Hapu+;;Bokka-Abfall+;潜口竜の上端材;
Gigginox Scraps;Res. Gigginox;Chutes Gigginox;;Gigginox-Abfall;毒怪竜の端材;
Giggnox Scraps+;Res. Gigginox+;Chutes Gigginox+;;Gigginox-Abfall+;毒怪竜の上端材;
Rathian Scraps;Residuo Rathian;Chutes Rathian;;Rathian-Abfall;雌火竜の端材;
Rathian Scraps+;Resid. Rathian+;Chutes Rathian+;;Rathian-Abfall+;雌火竜の上端材;
Rathalos Scraps;Resid. Rathalos;Chutes Rathalos;;Rathalos-Abfall;火竜の端材;
Rthalos Scraps+;Res. Rathalos+;Chutes Rathalos+;;Rathalos-Abfall+;火竜の上端材;
Zinogre Scraps;Resid. Jinouga;Chutes Jinouga;;Jinouga-Abfall;雷狼竜の端材;
Zinogre Scraps+;Resid. Jinouga+;Chutes Jinouga+;;Jinoug-Abfall+;雷狼竜の上端材;
Narga Scraps;Residuo Naruga;Chutes Narga;;Narga-Abfall;迅竜の端材;
Narga Scraps+;Residuo Naruga+;Chutes Narga+;;Narga-Abfall+;迅竜の上端材;
Barioth Scraps;Resid. Barioth;Chutes Barioth;;Barioth-Abfall;氷牙竜の端材;
Barioth Scraps+;Resid. Barioth+;Chutes Barioth+;;Barioth-Abfall+;氷牙竜の上端材;
Uragaan Scraps;Resid. Uragaan;Chutes Uragaan;;Uragaan-Abfall;爆鎚竜の端材;
Uragaan Scraps+;Resid. Uragaan+;Chutes Uragaan+;;Uragaan-Abfall+;爆鎚竜の上端材;
Duram Scraps;Residuo Doboru;Chutes Doboru;;Dobol-Abfall;尾槌竜の端材;
Duram Scraps+;Residuo Doboru+;Chutes Doboru+;;Dobol-Abfall+;尾槌竜の上端材;
Tigrex Scraps;Residuo Tigrex;Chutes Tigrex;;Tigrex-Abfall;轟竜の端材;
Tigrex Scraps+;Residuo Tigrex+;Chutes Tigrex+;;Tigrex-Abfall+;轟竜の上端材;
Diablos Scraps;Resid. Diablos;Chutes Diablos;;Diablos-Abfall;角竜の端材;
Diablos Scraps+;Resid. Diablos+;Chutes Diablos+;;Diablos-Abfall+;角竜の上端材;
Agnaktor Scraps;Resid. Agnaktor;Chutes Agnaktor;;Agna-Abfall;炎戈竜の端材;
Agnaktor Scraps+;Resid. Agnaktor+;Chutes Agnaktor+;;Agna-Abfall+;炎戈竜の上端材;
Mohran Scraps;Residuo Jhen;Chutes Jhen Mo.;;Mohran-Abfall;峯山龍の端材;
Mohran Scraps+;Residuo Jhen+;Chutes Jhen Mo.+;;Mohran-Abfall+;峯山龍の上端材;
Deviljho Scraps;Resid. Deviljho;Chutes Deviljho;;Jho-Abfall;恐暴竜の上端材;
Akantor Scraps;Residuo Akantor;Chutes Akantor;;Akantor-Abfall;覇竜の上端材;
Ukanlos Scraps;Residuo Ukanlos;Chutes Ukanlos;;Ukanlos-Abfall;崩竜の上端材;
Alatreon Scraps;Resid. Alatreon;Chutes Alatreon;;Alatreon-Abfall;煌黒龍の上端材;
Amatsu Scraps;Residuo Amatsu;Chutes Amatsu;;Amatsu-Abfall;嵐龍の上端材;
Courage Scraps;Residuo Coraje;Chutes courage;;Empfehl.-Abfall;勇気の端材;
Courage Scraps+;Residuo Coraje+;Chutes courage+;;Empfehl.-Abfall+;勇気の上端材;
Armor Stone;Piedra armadura;Pierre d'armure;;Rüststein;武具石;
Armor Sphere;Esfera armadura;Sphère armure;;Rüstkugel;武具玉;
Armor Sphere+;Esf. armadura+;Sphère armure+;;Rüstkugel+;上武具玉;
Hrd Armor Sphere;Esf.armad.dura;Sph armure dure;;Harte Rüstkugel;堅武具玉;
Hvy Armor Sphere;Esf.armad.pes.;Sph armure lrde;;Schwere Rüstkug.;重武具玉;
Mystery Charm;Amul. misterioso;Charme mystère;;Rätselamulett;なぞのお守り;
Shining Charm;Amul. brillante;Charme brillant;;Glänzend.Amulett;光るお守り;
Timeworn Charm;Amuleto viejo;Charme Vétuste;;Altes Amulett;古びたお守り;
Aquaglow Jewel;Joya Suiko;Joyau lueur aqua;;WasserglanzJuwel;水光原珠;
Sunspire Jewel;Joya Akito;Joyau flch soleil;;SonnenspitzJuwel;陽翔原珠;
Bloodrun Jewel;Joya Camp. Bat.;Joyau sang;;Blutlauf-Juwel;修羅原珠;
Lazurite Jewel;Joya Lapisazuli;Joyau Lazurite;;Lasurit-Juwel;瑠璃原珠;
