english;spanish;french;italian;german;japanese;chinese
(dummy)FamitsuSpcialTkt;(dummy)FamitsuSpcialTkt;(dummy)FamitsuSpcialTkt;(dummy)FamitsuSpcialTkt;(dummy)FamitsuSpcialTkt;;
BlackBeltCoinG;MonedaCintNg G;Pièce ct noire G;MonetaCintNeraG;SchwrzgürtlMünzG;;
SpecPuppetTicket;TcktMarionetaEsp;Tick.mar.spécial;Buono Buratt.sp.;SpezPuppenschein;;
Hard Rajang Claw;GarraRajangDura;GriffeRajangDure;ArtigDurRajang;HarteRajangKlaue;;
Hvy Rajang Fang;ColPesRajang;CrocRajangLourd;ZannaPesRajang;SchwerRajangRßzn;;
Str Daora Wing;Ala Daora dura;Aile Daora forte;Ala Forte Daora;StarkerDaoraFlüg;;
LthrKirinThndrTl;CueroColaKirinTr;Qu.FdreKirinCuir;CodaPelTuonKirin;LdrKirinDnrSchwf;;
Lunastra Spike;Púa Lunastra;Pointe Lunastra;Spina Lunastra;Lunastra-Stachel;;
HvyTeostraShell;ConPesTeostra;Car. lde Teostra;CorazPesTeostra;SchweTeostraPanz;;
YamaTsukaFillet;Filt YamaTsukami;Filet YamaTsuka;FiletYamaTsukami;YamaTsukamiFilet;;
Hvy Fatalis Shl;ConPesFatalis;Car. Fatalis lde;CorazPesFatalis;SchweFatalisPanz;;
Str Fatalis Wng;Ala dura Fatalis;Ail eFatalisForte;AlaForteFatalis;StrkFatalisFlügl;;
UkanlosShovelJaw;MandPalaUkanlos;Mâchoire Ukanlos;MandibPalaUknlos;UkanlosSchflkifr;;
UkanlosUnderscl;SubEscUkanlos;SsCarap. Ukanlos;SottoScagUkanlos;UkanlosUntrSchup;;
ThckAzurRthlsScl;EscRathCelGr;Éc Rthl azur ép.;ScaSpesRathlsBlu;DickAzrRthlsSchu;;
ThckSlvrRthlsScl;EscRathalosPlGr;Éc Rthl argt ép.;ScaSpesRathlsArg;DickSilRthlsSchu;;
ThckFatlisCrmScl;EscFatalisCarGr;Éc.FatalisPprÉp.;ScaSpeFatalisCre;DckFatalKarmSchp;;
HvyWhtFatalisShl;ConFatalisBlDur;Car.FatlisBlcLde;CorazPesFatalisB;SchweWßFatalPanz;;
Genprey Fang;Colmillo Genprey;Croc Genprey;Zanna Genprey;Genprey-Reißzahn;;
Ioprey Fang;Colmillo Ioprey;Croc Ioprey;Zanna Ioprey;Ioprey-Reißzahn;;
Garuga Tail;Cola de Garuga;Queue Garuga;Coda Garuga;Garuga-Schweif;;
Ceanataur Pincer;Pinz. Ceanataur;Pince Ceanataur;Pinza Ceanataur;Ceanataur-Zange;;
Rathalos Tail;Cola de Rathalos;Queue Rathalos;Coda Rathalos;Rathalos-Schweif;;
Giadrome Claw;Garra Giadrome;Griffe Giadrome;Artgl. Giadrome;Giadrome-Klaue;;
Velocidrome Claw;G. Velocidrome;Grif.Velocidrome;Art. Velocidrome;Velocidromeklaue;;
Plesioth Coin;Moneda Plesioth;Pièce Plesioth;Moneta Plesioth;Plesioth-Münze;;
Cephadrome Coin;Mon. Cephadrome;Pièce Cephadrome;Mon. Cephadrome;Cephadrome-Münze;;
Sap Plant;Planta de savia;Plante à sève;Pianta da linfa;Harzpflanze;;
Nutrients;Nutrientes;Nutriments;Nutrienti;Nährstoffe;;
Chameleos Claw;Garra Chameleos;Griffe Chameleos;Art. Chameleos;Chameleos-Klaue;;
Daora Claw;Garra de Daora;Griffe Daora;Artiglio Daora;Daora-Klaue;;
Gaoren Pincer;Pinzas de Gaoren;Pince Gaoren;Pinza di Gaoren;Gaoren-Zange;;
Teostra Shell;Concha Teostra;Carapace Teostra;Corazza Teostra;Teostra-Panzer;;
Fire Dragon Claw;Garra dr. fuego;Grif. dragon feu;Art. Drago fuoco;FeuerDrachKlaue;;
Azur Rthlos Tail;Cola Rthls. ce.;Queu.Rathal.azur;CodaRathalos azz;AzurRath-Schweif;;
Velocidrome Clw+;G. Velocidrome+;Grif.Velocidrom+;Art.Velocidrome+;Velocidr.Klaue+;;
Vespoid Abdomen;Abdomen Vespoid;Abdomen Vespoid;Addome Vespoid;Vespoidunterleib;;
Blangonga Tail;Cola Blangonga;Queue Blangonga;Coda Blangonga;BlangongaSchweif;;
Rajang Tail;Cola de Rajang;Queue Rajang;Coda di Rajang;Rajang-Schweif;;
Thunder Sac;Bolsa de trueno;Poche de foudre;Sacca-tuono;Donnerbeutel;;
Chameleos Spike;Púa de Chameleos;Pique Chameleos;Punta Chameleos;ChameleosStachel;;
Daora Sharp Claw;Garra afil Daora;Grif. Daora aig.;Art. aff. Daora;ScharfDaoraKlaue;;
Gravios Coin;Moneda Gravios;Pièce Gravios;Moneta Gravios;Gravios-Münze;;
Mega Armorskin;Megapiel armad.;Méga peau armure;Mega Pelle-arm.;Megapanzerhaut;;
Slvr Rthlos Tail;Cola Rthls. pl.;Queu.Rathal.argt;CodaRathalos arg;SilbRath-Schweif;;
Fatalis CrmsnWng;Ala Ca. Fatalis;Aile pourp. Fata;Ala crem Fatalis;KarmFatalisFlügl;;
Wht Fatalis Wbng;Cin. Fatalis bl.;Pal.Fatalis bla.;MembrFatalis bnc;WeißFatalisGeweb;;
LethrGarugaTail;CuerolColaGaruga;QueueGarugaCuir;CodaPelleGaruga;LederGarugaSchwf;;
LeathrBlangoTail;CueroColaBlango;QueueBlangoCu ir;CodaCuoioBlango;LederBlangoSchwf;;
HvyCeanataurLeg;PataCeanataurPes;JambeCeanatLde;GamCeanataurPes;SchweCeanatauGam;;
ThickTigrexScale;EscTigrexGr;Écail Tigrex ép.;ScagSpessaTigrex;DickeTigrexSchup;;
HvnlyGraviosShl;ConGraviosCielo;C. Gravios ciel;CorCelesGravios;HimmlGraviosSchu;;
Lightning Sac;Bolsa de rayo;Poche foudre;Sacca fulmine;Blitzbeutel;;
LthrC.BlangoTail;CuerColBlangCobr;Queue Blango C;CodaCuoioBlangoR;LedKuBlangoSchwf;;
Hard Gaoren Claw;GarraDuraGaoren;Gr. Gaoren dure;ArtigDuroGaoren;HarteGaorenKlaue;;
HrdFireDrgnClaw;GarDragónFuegoDu;GriffeDrgFeuDure;ArtDurDragoFuoco;HrtFeurDrchKlaue;;
YamaTsukamiHide;Piel YamaTsukami;Peau YamaTsuka;PelleYamaTsukami;YamaTsukami-Haut;;
UkanlosDiggngClw;GarraCavUkanlos;Griffe Ukanlos;ArtVangaUkanlos;UkanlosGrabklaue;;
LthrSlvrRthlsTal;ColaPielRathPl;QuRathlsArgtCuir;CodaPelRathlsArg;LdrSilRthlsSchwf;;
StrFatlisCrmWing;AlaFatalisCarDu;AileFatlsPprFrte;AlaForFatalisRos;StrkFatalKarmFlü;;
StrWhtFatalisWng;AlaFatalisBlFuer;AileFatlsBlcFrte;AlaForteFatalisB;StarkWßFatalFlüg;;
Med Monster Bone;H. monstr. med.;Os monstre moyen;Osso mostro med;Monsterknochen M;;
Congalala Fang;Colm. Congalala;Croc Congalala;Zanna Congalala;CongalalReißzahn;;
Cold Meat;Carne frí­a;Viande froide;Carne fredda;Kaltes Fleisch;;
Armorskin;Piel de armadura;Peau armure;Pelle-armatura;Panzerhaut;;
Pale Extract;Extracto pálido;Extrait pâle;Estratto pallido;Helles Extrakt;;
Great Ladybug;Gran mariquita;Gd coccinelle;Gr. coccinella;Riesenmarienkäf.;;
Chameleos Tail;Cola Chameleos;Queue Chameleos;Coda Chameleos;ChameleosSchweif;;
Lunastra Horn;Cuerno Lunastra;Corne Lunastra;Corno Lunastra;Lunastra-Horn;;
Lg Bone Husk;Cásc. hueso gr.;Gd coque d'os;Invol. osso gr.;Gr. Knochenhülse;;
Bulldrome Tusk;Colm. Bulldrome;Déf. Bulldrome;Zanna Bulldrome;Bulldrome-Hauer;;
NargaCuttingWing;Ala cuch. Narga;Aile acér. Narga;AlaFendenteNarga;NargaKlingenFlüg;;
Gaoren Claw;Garra de Gaoren;Griffe Gaoren;Artiglio Gaoren;Gaoren-Klaue;;
Akantor Spike;Púa de Akantor;Pique Akantor;Punta di Akantor;Akantor-Stachel;;
Frozen Berry;Baya congelada;Baie congelée;Bacca ghiacciata;Gefrorene Beere;;
HrdFireWyvernClw;GrraDuraWyvFuego;Gr. Wyv feu dure;ArtDuroWyvFuoco;HrtFeuerwyvernKl;;
StrNargaCttngWng;AlaCuchNargaFrte;Aile forte Narga;AlaFortFendNarga;StrkNargaKliFlüg;;
Lg Pelagus Fang;ColmlloPelagusLg;CrocPelagusLg;ZannRobPelagus;GroPelagusRßzn;;
LthrChameleoTail;CueroColaChamele;Qu.ChameleosCuir;CodaPelChameleos;LdrChameleoSchwf;;
Hvy Ukanlos Tail;ColaPesUkanlos;Qu. Ukanlos lde;CodaPesanUkanlos;SchweUkanlosSchf;;
Lao-Shan'sThkScl;EscLao-ShanPes;Éc. Lao-Shan ép;ScaSpesLao-Shan;Lao-ShanDickSchu;;
Ceanataur Leg;Pata Ceanataur;Jambe Ceanataur;Zampa Ceanataur;Ceanataur-Bein;;
ShakalakaTreasre;Tesoro Shakalaka;Trésor Shakalaka;Tesoro Shakalaka;Shakalaka-Schatz;;
Antidote Herb;Hierba antí­doto;Herbe antidote;Erba antidoto;Gegengiftkraut;;
Immunizer;Inmunizador;Immunisateur;Immunizzatore;Impfstoff;;
Glutton Tuna;Atún glotón;Thon glouton;Tonno-ghiottone;Schlemmtunfisch;;
Mega Demondrug;Megadroga demon.;Méga drogue;Mega Droga dem.;Megadämon-Mittel;;
(dummy)Famitsu PT Tckt;(dummy)Famitsu PT Tckt;(dummy)Famitsu PT Tckt;(dummy)Famitsu PT Tckt;(dummy)Famitsu PT Tckt;;
ShakaInheritance;Heren. Shakalaka;Hérit. Shakalaka;Eredità Shaka;Shakalaka-Erbe;;
Kirin Thndr Tail;Cola Kirin true.;Queu.foudr.Kirin;Coda tuono Kirin;KirDonnerschweif;;
Max Potion;Poción máx.;Potion max;Pozione max;Maxi-Trank;;
Lao-Shan's Ruby;Rubí­ Lao-Shan;Rubis Lao-Shan;Rubino Lao-Shan;Lao-Shan-Rubin;;
Gt Lobstershell;ConGranLangosta;Gde carap Homard;GrCorazAragosta;Riesenhummerpanz;;
StrChameleosWing;AlaChameleosDura;AileChameleForte;AlaFortChameleos;StrkChameleosFlü;;
Power Seed;Semilla de poder;Graine pouvoir;Superseme;Kraftsamen;;
Suiko Jewel;Joya de Suiko;Joyau Suiko;Gioiello Suiko;Suiko-Juwel;;
Demondrug;Droga demoníaca;Drogue du démon;Droga demoniaca;Dämonenmittel;;
Akito Jewel;Joya de Akito;Joyau Akito;Gioiello Akito;Akito-Juwel;;
LapisLazuliJewel;Joya lapislázuli;JoyauLapislazuli;Gll Lapislazzuli;LapislazuliJuwel;;
BattlefieldJewel;Joya campo bat.;Joyauchambatail.;Gll Campo batt.;SchlchtfeldJuwel;;
VespoidQn'sCrown;Cor. Reina Vesp.;Couronne Vespoid;CoronaVespoidReg;VespoidKöginKron;;
Herbal Medicine;Medicina herbal;Phyto médicament;Medicina di erbe;Kräutermedizin;;
Bitterbug;Bicho amargo;Amerinsecte;Insettamaro;Bitterkäfer;;
Energy Drink;Bebida energét.;Breuvage énergie;Bev. energetica;Energy-Drink;;
Power Pill;Píldora de poder;Pilule pouvoir;Superpillola;Kraftpille;;
Blangonga Fang;Colm. Blangonga;Croc Blangonga;Zanna Blangonga;BlangongReißzahn;;
Black Blos Tail;Cola Blos negra;Queue Blos noir;Coda Blos nero;Schw Blosschweif;;
Splendid Beak;Pico espléndido;Bec splendide;Splendido becco;Prachtschnabel;;
Rumblefish;Pez estruendoso;Gargousson;Pesce-rombo;Polterfisch;;
Congalala Claw;Garra Congalala;Griffe Congalala;Art. Congalala;Congalala-Klaue;;
Normal S Lv3;Disp. normal Nv3;Mn Normale Nv3;P Normale Lv3;Normal S Stufe3;;
Pierce S Lv3;Disp. perf. Nv3;Mn Perçante Nv3;P Perforante Lv3;Pierce S Stufe3;;
Pellet S Lv3;D. perdigón Nv3;Mn Plomb Nv3;P Pallottola Lv3;Schrot S Stufe3;;
Crag S Lv3;Disp. expl. Nv3;Mn Explosive Nv3;P Picco Lv3;Crag S Stufe3;;
Clust S Lv3;Disp. grupo Nv3;Mn Fragment Nv3;P Grappolo Lv3;Streu S Stufe3;;
Power Coating;Revest. energí a;Enduit énergie;Sostanza Energ.;Kraftbeschichtg;;
CloseRngCoating;Revest. c.dist.;End b. portant;SostanzaAttRavv;Nahbreichbschtg;;
Poison Coating;Revest. veneno;Enduit de poison;Sostanza Veleno;Giftbeschichtung;;
ParalysisCoating;Revest. parál.;Enduit paralysie;Sostan. Paralisi;Lähmbeschichtung;;
Sleep Coating;Revest. sueño;Enduit sommeil;Sostanza Sonno;Schlafbeschichtg;;
Dragonwood+;Madera dragón +;Boisdragon+;Legno di drago+;Drachenholz+;;
Kelbi Horn;Cuerno de Kelbi;Corne de Kelbi;Corno di Kelbi;Kelbi-Horn;;
Shock Trap;Trampa choque;Piège à choc;Trapp. a scossa;Schockfalle;;
Well-Done Steak;Filete al punto;Steak à point;Bist. ben cotta;Gebratenes Steak;;
Gourmet Steak;Filete gourmet;Steak de gourmet;Bistecca gourmet;Gourmet-Steak;;
Burnt Meat;Carne tostada;Viande brûlée;Carne bruciata;Kohliges Fleisch;;
Mega Juice;Megazumo;Méga jus;Mega-succo;Megasaft;;
Daora Tail;Cola de Daora;Queue Daora;Coda di Daora;Daora-Schweif;;
Lg Lobstershell;Gran conc. Lang.;Gd carap. homard;Guscio arag. gr;Gr Hummerpanzer;;
Tailed Frog;Rana con cola;Grenouille à qu.;Rana dalla coda;FroschMitSchwanz;;
Felvine;Vid Felyne;Felvine;Felvine;Felvine;;
Catalyst;Catalizador;Catalyseur;Catalizzatore;Katalysator;;
Vspoid Razorwing;Ala cuch. Vesp.;Razaile Vespoid;AlaRasoioVespoid;VespoidDolchflüg;;
Power Extract;Extracto poder;Extrait pouvoir;Superestratto;Kraftextrakt;;
Fire Herb;Hierba de fuego;Herbe de feu;Erba fuoco;Feuerkraut;;
Dragon Seed;Semilla dragón;Graine dragon;Seme Drago;Drachensamen;;
Dragon S;Disp. dragón;Mn Dragon;P Drago;Drachen S;;
Hornet Razorwing;Ala cuch. Horn.;Razaile Hornet.;AlaRasoioHornet;HornissDolchflüg;;
Nitroshroom;Nitroseta;Champinitro;Fungo-nitro;Nitropilz;;
Bughopper;Salta bichos;Insecte sauteur;Ins. salterino;Käferhüpfer;;
Boomerang;Boomerang;Boomerang;Boomerang;Bumerang;;
Flute;Flauta;Flûte;Flauto;Flöte;;
Exciteshroom;Seta excitante;Champexciteur;Fungo stimolante;Reizpilz;;
Mega Pickaxe;Megapico;Méga pioche;Mega piccone;Mega-Spitzhacke;;
Mega Bugnet;Megarred bichos;Méga Filinsecte;Mega rete;Mega-Käfernetz;;
ShakalakaTreasr+;TesoroShakalaka+;Trésr Shakalaka+;TesoroShakalaka+;ShakalakaSchatz+;;
Net;Red;Filet;Rete;Netz;;
Trap Tool;Herram. trampa;Pose-piège;Attrezzo trapp.;Fallengerät;;
Steel Egg;Huevo de acero;Œuf d'acier;Uovo d'acciaio;Stahlei;;
Golden Egg;Huevo de oro;Œuf d'or;Uovo d'oro;Goldei;;
Cricket;Grillo;Grillon;Grillo;Grille;;
Yambug;Bicho ñame;Patatinsecte;Insetto-patata;Yamswurzelkäfer;;
Psychoserum;Psicosuero;Sérum psy;Psicosiero;Psychoserum;;
Binoculars;Prismáticos;Jumelles;Binocolo;Fernglas;;
Honey;Miel;Miel;Miele;Honig;;
Health Flute;Flauta de Salud;Flûte de Santé;Flauto Salute;Gesundheitsflöte;;
Gunpowder;Pólvora;Poudre;Polvere da sparo;Schießpulver;;
Comrade Ticket;Tiquet Camarada;Ticket compagnon;Buono compagno;Kameradenschein;;
