"Name","Price","Material 1","Amount","Material 2","Amount","Material 3","Amount","Material 4","Amount","Defense","Fire Res","Thunder Res","Dragon Res","Water Res","Ice Res","Gender","Hunter Type","Rarity","HR","Elder*","Slots","Skill 1","Skill Point","Skill 2","Skill Point","Skill 3","Skill Point","Skill 4","Skill Point","Skill 5","Skill Point"
"Silver Sol Braces","61875z","Slvr Rthalos Rby",1,"Slvr Rthalos Shl",4,"Slvr Rthalos Scl",2,"Slvr Rthalos Clw",2,42,2,2,0,-1,61875,"Male/Female","Blade",7,1,1,"---","Fencing",3,"Sharpness",2,"Faint",-4,"Fate",-2,,
"Silver Sol Guards","61875z","Slvr Rthalos Rby",1,"Slvr Rthals Tail",3,"Slvr Rthalos Scl",2,"Slvr Rthalos Clw",2,21,4,5,0,2,61875,"Male/Female","Gunner",7,1,1,"---","PierceSAdd",5,"Flute",2,"Health",-4,,,,
"Fatalis Claw","222222z","Fatlis Crmsn Hrn",2,"Ft Crmsn B-Plate",1,"Fatalis Hvy Shl",3,"Rathian Ruby",1,44,0,2,-5,2,222222,"Male/Female","Blade",7,1,1,"---","Artisan",2,"All Res Up",2,"Protection",2,"Hunger",-2,"Faint",-1
"Fatalis Fist","222222z","Fatlis Crmsn Hrn",2,"Ft Crmsn B-Plate",1,"Fatalis Hvy Shl",3,"Rathian Ruby",1,22,2,4,-2,4,222222,"Male/Female","Gunner",7,1,1,"---","Rapid Fire",2,"PsychicVis",1,"All Res Up",-3,"Defense",-5,,
"Battle Vambraces U","19750z","Firecell Stone",2,"Kut-Ku Carapace",3,"Carbalite Ore",3,"Disk Stone",15,28,2,-2,0,-2,19750,"Male/Female","Blade",6,1,1,"---","PsychicVis",2,"Sharpness",2,"Sleep",-3,"Faint",-4,,
"Battle Guards U","19750z","Firecell Stone",2,"Kut-Ku Carapace",3,"Carbalite Ore",3,"Dragon Seed",2,18,4,0,2,0,19750,"Male/Female","Gunner",6,1,1,"---","PsychicVis",3,"PierceSAdd",3,"Map",2,"Health",-3,,
"Leather Vambraces*","150z",,,,,,,,,1,2,0,0,0,150,"Male/Female","Blade/Gunner",1,1,1,"---",,,,,,,,,,
"Basarios Vambraces","3350z","Basarios Shell",3,"Machalite Ore",5,"Poison Sac",3,"Whetstone",20,16,0,2,-2,2,3350,"Male/Female","Blade",3,1,1,"---","Defense",2,"Sleep",2,"Poison",2,"PsychicVis",3,,
"Basarios Guards","3350z","Basarios Shell",3,"Machalite Ore",5,"Poison Sac",3,"Whetstone",20,8,2,4,0,4,3350,"Male/Female","Gunner",3,1,1,"---","Defense",2,"Sleep",2,"Poison",2,"PsychicVis",3,,
"Makluva Sleeves","1150z","Springnight Carp",2,"Pin Tuna",30,"Cephalos Scale",8,"Book of Combos 1",1,10,0,0,0,3,1150,"Male/Female","Blade/Gunner",5,1,1,"---","MixSucRate",9,"Alchemy",2,,,,,,
"Velociprey Gloves","750z","Velocidrome Claw",2,"Velociprey Hide",15,"Velociprey Scale",15,,,8,0,0,0,0,750,"Male/Female","Blade/Gunner",5,1,1,"---","Faint",3,"Fate",3,"PsychicVis",2,"Whim",-2,,
"Genprey Gloves","750z","Genprey Fang",20,"Genprey Hide",15,"Genprey Scale",15,,,8,0,0,0,0,750,"Male/Female","Blade/Gunner",5,1,1,"---","Paralysis",3,"Whim",3,"PsychicVis",2,"MixSucRate",-2,,
"Ioprey Gloves","750z","Ioprey Fang",20,"Ioprey Hide",15,"Ioprey Scale",15,,,8,0,0,0,0,750,"Male/Female","Blade/Gunner",5,1,1,"---","Poison",3,"PsychicVis",3,"Health",-2,,,,
"Mosswine Gloves","100z","Plesioth Coin",1,"Bullfango Pelt",3,,,,,1,0,0,0,0,100,"Male/Female","Blade/Gunner",5,1,1,"---","Gluttony",5,"Health",2,"Hunger",-2,,,,
"Kirin Longarms","13875z","Kirin Hide",1,"Flabby Hide",2,"Rubbery Hide",3,"Thunderbug",2,21,0,4,0,0,13875,"Male/Female","Blade",5,1,1,"---","All Res Up",2,"Recovery",2,"Protection",2,"Fate",1,,
"Kirin Gloves","13875z","Kirin Hide",1,"Flabby Hide",2,"Rubbery Hide",3,"Thunderbug",2,10,2,6,0,2,13875,"Male/Female","Gunner",5,1,1,"---","All Res Up",2,"Recovery",2,"Protection",2,"Shot Mix",1,,
"Garuga Vambraces","16750z","Garuga Scale",5,"Garuga Shell",5,"Garuga Wing",1,"Sm Monster Bone",7,26,2,2,0,0,16750,"Male/Female","Blade",5,1,1,"---","Sharpness",3,"Spc Attack",2,"PsychicVis",2,"SwdShrpner",-2,,
"Garuga Guards","16750z","Garuga Scale",5,"Garuga Shell",5,"Garuga Wing",1,"Sm Monster Bone",7,14,3,3,0,2,16750,"Male/Female","Gunner",5,1,1,"---","PelletS Up",2,"Health",2,"PsychicVis",2,"MixSucRate",-3,,
"Velociprey Braces D","7750z","WhtVeloprySclPc",3,"Iron Ore",5,"Kelbi Hide",1,"Blk Gravios Crst",3,20,1,1,-1,1,7750,"Male/Female","Blade",3,1,1,"---","Gluttony",2,"WideEffect",2,"PsychicVis",2,"Poison",-3,,
"Velociprey Guards D","7750z","WhtVeloprySclPc",3,"Iron Ore",5,"Kelbi Hide",1,"Blk Gravios Crst",3,10,3,3,0,3,7750,"Male/Female","Gunner",3,1,1,"---","Gluttony",2,"WideEffect",2,"PsychicVis",2,"Health",-3,,
"Kut-Ku Vambraces D","1650z","Blue Kut-Ku Scl",3,"Blue Kut-Ku Shl",5,"Kelbi Hide",5,"Sm Monster Bone",3,12,2,0,-1,-2,1650,"Male/Female","Blade",3,1,1,"---","Attack",4,"Whim",2,"Health",2,"Water Res",-3,,
"Kut-Ku Guards D","1650z","Blue Kut-Ku Scl",3,"Blue Kut-Ku Shl",5,"Kelbi Hide",5,"Sm Monster Bone",3,6,5,3,0,1,1650,"Male/Female","Gunner",3,1,1,"---","Attack",4,"Whim",2,"Health",2,"Water Res",-3,,
"Plesioth Vambraces D","4150z","GrnPlesiothSclPc",2,"Monster Fluid",1,"Cephalos Scale",3,"GrnPlesiothFinPc",1,17,-4,-4,0,4,4150,"Male/Female","Blade",3,1,1,"---","Attack",2,"Fishing",3,"Whim",3,"PsychicVis",3,,
"Plesioth Guards D","4150z","GrnPlesiothSclPc",2,"Monster Fluid",1,"Cephalos Scale",3,"GrnPlesiothFinPc",1,9,-2,-2,1,6,4150,"Male/Female","Gunner",3,1,1,"---","Attack",2,"Fishing",3,"Whim",3,"PsychicVis",3,,
"Gravios Vambraces D","7750z","Blk Gravios Crst",6,"Med Monster Bone",3,"Machalite Ore",4,"Flame Sac",1,20,2,2,0,-2,7750,"Male/Female","Blade",3,1,1,"---","Health",3,"Heat Res",2,"Map",2,"PsychicVis",2,"Gathering",-2
"Gravios Guards D","7750z","Blk Gravios Crst",6,"Med Monster Bone",3,"Machalite Ore",4,"Flame Sac",1,10,4,3,0,1,7750,"Male/Female","Gunner",3,1,1,"---","Health",2,"Heat Res",2,"Protection",3,"PsychicVis",2,,
"Basarios Vambraces+","16750z","Basarios Wing",1,"Basarios Shell",3,"Poison Sac",3,"Earth Crystal",10,26,0,2,-2,2,16750,"Male/Female","Blade",4,1,1,"---","Defense",2,"Poison",2,"Sleep",2,"PsychicVis",3,"Protection",-1
"Basarios Guards+","16750z","Basarios Wing",1,"Basarios Shell",3,"Poison Sac",3,"Earth Crystal",10,14,2,4,0,4,16750,"Male/Female","Gunner",4,1,1,"---","Defense",2,"Poison",2,"Sleep",2,"PsychicVis",3,"Protection",-1
"Makluva Sleeves+","2850z","Speartuna",1,"Springnight Carp",3,"Cephalos Scale",8,"Book of Combos 1",1,15,0,0,0,3,2850,"Male/Female","Blade/Gunner",5,1,1,"---","MixSucRate",5,"Water Res",3,"Alchemy",1,"Heat Res",-2,,
"Velociprey Gloves+","1950z","Monster Bone+",1,"Velocidrome Claw",3,"Velociprey Hide",15,"BmboFlynMealPass",1,13,0,0,0,0,1950,"Male/Female","Blade/Gunner",5,1,1,"---","Faint",4,"Fate",2,"PsychicVis",2,"Whim",-2,,
"Genprey Gloves+","1950z","Monster Bone+",1,"Genprey Fang",20,"Gendrome Hide",2,"Genprey Scale",15,13,0,0,0,0,1950,"Male/Female","Blade/Gunner",5,1,1,"---","Paralysis",4,"Whim",2,"PsychicVis",2,"MixSucRate",-2,,
"Ioprey Gloves+","1950z","Monster Bone+",1,"Ioprey Fang",20,"Iodrome Hide",2,"Ioprey Scale",15,13,0,0,0,0,1950,"Male/Female","Blade/Gunner",5,1,1,"---","Poison",4,"PsychicVis",3,"Map",3,"Health",-1,,
"Mosswine Gloves+","1350z","Monster Bone+",1,"Mosswine Hide",1,"Bullfango Pelt",8,,,11,0,0,0,0,1350,"Male/Female","Blade/Gunner",5,1,1,"---","Gluttony",3,"Health",3,"Hunger",-2,,,,
"Kirin Longarms+","37125z","Kirin Hide+",1,"Kirin Hide",3,"Rubbery Hide",3,"Thunderbug",3,31,0,4,0,0,37125,"Male/Female","Blade",5,1,1,"---","All Res Up",2,"Recovery",2,"Fate",2,"PsychicVis",3,"Cold Res",-2
"Kirin Gloves+","37125z","Kirin Hide+",1,"Kirin Hide",3,"Rubbery Hide",3,"Thunderbug",3,15,2,6,0,2,37125,"Male/Female","Gunner",5,1,1,"---","All Res Up",2,"Recovery",2,"Fate",2,"PsychicVis",3,"Cold Res",-2
"Kut-Ku Vambraces K","10750z","BluKutKuCarapace",5,"SmlBlueKut-KuEar",2,"Dragonite Ore",3,"Lg Monster Bone",2,22,2,0,-1,-2,10750,"Male/Female","Blade",4,1,1,"---","Attack",3,"BombStrUp",2,"PsychicVis",2,"Defense",-2,,
"Kut-Ku Guards K","10750z","BluKutKuCarapace",5,"SmlBlueKut-KuEar",2,"Dragonite Ore",3,"Lg Monster Bone",2,14,5,3,0,1,10750,"Male/Female","Gunner",4,1,1,"---","Attack",3,"PsychicVis",2,"Health",-2,,,,
"Plesioth Vambraces K","18250z","Grn Plesioth Fin",2,"Bomb Arrowana",5,"Cephalos Scale",2,"GrnPlesiothSclPc",4,27,-4,-4,0,4,18250,"Male/Female","Blade",4,1,1,"---","Attack",3,"Protection",3,"Fate",2,"Guard",-2,,
"Plesioth Guards K","18250z","Grn Plesioth Fin",2,"Bomb Arrowana",5,"Cephalos Scale",2,"GrnPlesiothSclPc",4,15,-2,-2,1,6,18250,"Male/Female","Gunner",4,1,1,"---","Attack",3,"Protection",2,"Fate",3,"PsychicVis",1,"Health",-2
"Gravios Vambraces K","23250z","Blk Gravios Shl",2,"Blk Gravios Crst",5,"Lg Monster Bone",5,"King Scarab",3,30,2,2,0,-2,23250,"Male/Female","Blade",4,1,1,"---","Health",1,"Heat Res",3,"Flute",2,"Sharpness",2,"Gathering",-3
"Gravios Guards K","23250z","Blk Gravios Shl",2,"Blk Gravios Crst",5,"Lg Monster Bone",5,"King Scarab",3,15,4,3,0,1,23250,"Male/Female","Gunner",4,1,1,"---","Health",3,"Heat Res",2,"Protection",3,"Gathering",-3,,
"Basarios Vambraces S","32250z","Basrios Carapace",3,"Dragonite Ore",5,"Toxin Sac",3,"Union Ore",6,36,0,2,-2,2,32250,"Male/Female","Blade",6,1,1,"---","Defense",3,"Worry",2,"Heat Res",2,"PsychicVis",2,"Protection",-2
"Basarios Guards S","32250z","Basrios Carapace",3,"Dragonite Ore",5,"Toxin Sac",3,"Union Ore",6,19,2,4,0,4,32250,"Male/Female","Gunner",6,1,1,"---","Defense",3,"Worry",2,"BmbShotAdd",2,"Protection",-2,"Load",-1
"Makluva Sleeves S","7750z","Cephalos Scale+",8,"Springnight Carp",4,"Speartuna",1,"Book of Combos 1",1,20,0,0,0,3,7750,"Male/Female","Blade/Gunner",7,1,1,"---","MixSucRate",5,"Protection",3,"Heat Res",-3,,,,
"Velociprey Gloves S","4950z","Velociprey Hide+",15,"Velociprey Scle+",10,"Velocidrome Claw",3,,,18,0,0,0,0,4950,"Male/Female","Blade/Gunner",7,1,1,"---","Faint",4,"Fate",2,"Flute",3,"Whim",-2,,
"Genprey Gloves S","4950z","Genprey Hide+",15,"Genprey Scale+",10,"Gendrome Hide",2,,,18,0,0,0,0,4950,"Male/Female","Blade/Gunner",7,1,1,"---","Paralysis",4,"Whim",2,"WideEffect",3,"MixSucRate",-2,,
"Ioprey Gloves S","4950z","Ioprey Hide+",15,"Ioprey Scale+",10,"Iodrome Hide",2,,,18,0,0,0,0,4950,"Male/Female","Blade/Gunner",7,1,1,"---","Poison",4,"PsychicVis",2,"Map",2,"Health",-3,,
"Mosswine Gloves S","3350z","Carbalite Ore",1,"Mosswine Hide",2,"Bullfango Pelt",3,,,16,0,0,0,0,3350,"Male/Female","Blade/Gunner",7,1,1,"---","Gluttony",5,"Fate",2,"Hunger",-2,,,,
"Kirin Longarms S","59625z","SpecialKirinHide",1,"Kirin Hide+",3,"Rubbery Hide+",2,"Thunderbug",6,41,0,4,0,0,59625,"Male/Female","Blade",7,1,1,"---","All Res Up",2,"Recovery",2,"Artisan",2,"PsychicVis",2,"Cold Res",-2
"Kirin Gloves S","59625z","SpecialKirinHide",1,"Kirin Hide+",3,"Rubbery Hide+",2,"Thunderbug",6,21,2,6,0,2,59625,"Male/Female","Gunner",7,1,1,"---","All Res Up",2,"Recovery",2,"PierceS Up",2,"PsychicVis",2,"Cold Res",-2
"Garuga Vambraces S","32250z","Garuga Carapace",5,"StrongGarugaWing",1,"Garuga Shell",5,"Hrd Monster Bone",2,36,2,2,0,0,32250,"Male/Female","Blade",7,1,1,"---","Sharpness",3,"HearProtct",3,"PsychicVis",2,"Recovery",-2,,
"Garuga Guards S","32250z","Garuga Carapace",5,"StrongGarugaWing",1,"Garuga Shell",5,"Hrd Monster Bone",2,19,3,3,0,2,32250,"Male/Female","Gunner",7,1,1,"---","NormalS Up",2,"Spc Attack",2,"PsychicVis",2,"MixSucRate",-3,,
"Chain Vambraces U","4150z","Rainbow Ore",3,"Carbalite Ore",2,"Machalite Ore",15,,,17,2,-2,0,2,4150,"Male/Female","Blade/Gunner",6,1,1,"---","Gathering",3,"Protection",2,"Artisan",2,"PsychicVis",2,,
"Vespoid Vambraces U","23250z","Rainbow Insect",2,"Vspoid Razorwing",3,"Vespoid Carapace",3,"Nova Crystal",1,30,-6,2,2,-5,23250,"Male/Female","Blade",6,1,1,"---","Poison",2,"Wide Rec",2,"PsychicVis",3,"Whim",-2,,
"Vespoid Guards U","23250z","Rainbow Insect",2,"Vspoid Razorwing",3,"Vespoid Carapace",3,"Vespoid Abdomen",1,16,-5,5,2,-4,23250,"Male/Female","Gunner",6,1,1,"---","Poison",2,"Recovery",2,"PsychicVis",3,"Whim",-2,,
"Hornet Vambraces U","23250z","Rainbow Insect",2,"Hornet Razorwing",3,"Hornet Carapace",3,"Union Ore",4,30,-6,-5,2,-1,23250,"Male/Female","Blade",6,1,1,"---","Fate",2,"Guard",2,"Dragon Res",2,"Gathering",3,"Worry",-2
"Hornet Guards U","23250z","Rainbow Insect",2,"Hornet Razorwing",3,"Hornet Carapace",3,"Union Ore",4,15,-5,-3,3,2,23250,"Male/Female","Gunner",6,1,1,"---","Fate",2,"Health",2,"Dragon Res",2,"Gathering",3,"Worry",-2
"Shinobi Kote (Sky)","61875z","Rainbow Ore",2,"Fatalis Strg Wng",1,"Guild Ticket",1,"Rathian Carapace",3,20,0,2,1,-6,61875,"Male/Female","Blade/Gunner",7,1,1,"---","PsychicVis",3,"Hunger",2,"Spc Attack",2,"Whim",-2,,
"Shinobi Kote (Sea)","61875z","Rainbow Ore",2,"Fatalis Strg Wng",1,"Guild Ticket",1,"Rathian Carapace",3,20,2,4,2,-5,61875,"Male/Female","Blade/Gunner",7,1,1,"---","PsychicVis",3,"Hunger",2,"Spc Attack",2,"Whim",-2,,
"Genprey Vambraces U","24750z","Rainbow Insect",2,"Genprey Scale+",4,"Carbalite Ore",5,"Small Goldenfish",4,31,2,3,-1,-2,24750,"Male/Female","Blade",6,1,1,"---","Paralysis",3,"SwdShrpner",2,"Protection",2,"MixSucRate",-2,,
"Genprey Guards U","24750z","Rainbow Insect",2,"Genprey Scale+",4,"Carbalite Ore",5,"Small Goldenfish",4,19,4,5,0,0,24750,"Male/Female","Gunner",6,1,1,"---","Paralysis",3,"NormalS Up",3,"PsychicVis",2,"Load",-1,,
"Ioprey Vambraces U","27750z","Rainbow Insect",2,"Ioprey Scale+",4,"Carbalite Ore",5,"Blk Gravios Crst",3,33,3,-2,-1,2,27750,"Male/Female","Blade",6,1,1,"---","Poison",3,"Health",2,"Spc Attack",3,"PsychicVis",1,"Whim",-2
"Ioprey Guards U","27750z","Rainbow Insect",2,"Ioprey Scale+",4,"Carbalite Ore",5,"Blk Gravios Crst",3,19,5,0,0,4,27750,"Male/Female","Gunner",6,1,1,"---","Poison",3,"BmbShotAdd",3,"PsychicVis",1,"Health",-1,,
"Steel Vambraces U","26250z","Rainbow Ore",3,"Pure Crystal",1,"Nova Crystal",2,"Dragonite Ore",10,32,2,-2,0,2,26250,"Male/Female","Blade",6,1,1,"---","MixSucRate",3,"PsychicVis",4,"Defense",-3,,,,
"Basarios Vambraces U","32250z","Basrios Carapace",3,"Carbalite Ore",5,"Toxin Sac",3,"Machalite Ore",20,36,0,2,-2,2,32250,"Male/Female","Blade",6,1,1,"---","Defense",2,"Poison",2,"Guard",2,"Protection",-2,,
"Basarios Guards U","32250z","Basrios Carapace",3,"Carbalite Ore",5,"Toxin Sac",3,"Machalite Ore",20,19,2,4,0,4,32250,"Male/Female","Gunner",6,1,1,"---","Defense",2,"Shot Mix",2,"ClustS Add",2,"Protection",-2,"Load",-2
